cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	-0.19517	-0.252583	3.92881	1.8427	0.469022	-2.23582	-0.197904	3.86021	1.85468	0.480461	0.000717973	2.08213	0.474691	0.000202218	0.000355274
20001	-0.339601	-0.256392	3.8679	1.73033	0.447355	-2.15447	-0.163028	3.99226	1.75635	0.439939	0.0026465	1.64688	0.443588	0.000624941	0.000639319
20002	-0.294312	-0.278548	3.66524	1.72645	0.471033	-2.17153	-0.0991143	3.75432	1.79895	0.479167	0.00913648	1.76198	0.475149	0.00227912	0.000920083
20003	-0.191074	-0.182367	3.90028	1.83351	0.470098	-1.93541	-0.00319148	3.79378	1.69264	0.446161	0.0105511	1.52136	0.458295	0.0022721	0.00120069
20004	-0.190097	-0.181548	3.73995	1.73322	0.463435	-2.01058	0.0178255	3.74903	1.77946	0.474646	0.0119939	1.65709	0.469047	0.00282245	0.00136533
20005	-0.230424	-0.186044	3.61012	1.69554	0.469664	-2.04875	0.0563933	3.74381	1.9068	0.509321	0.0177769	1.65315	0.489853	0.00406446	0.00168402
20006	-0.24379	-0.20873	3.60365	1.66764	0.462765	-1.84441	0.155437	3.50604	1.85292	0.528494	0.0517636	1.28099	0.495178	0.00933413	0.0019532
20007	-0.200074	-0.234586	3.75643	1.79832	0.478732	-1.71136	0.244791	3.25431	1.65	0.507022	0.100615	1.14199	0.491864	0.0163955	0.00218004
20008	-0.20714	-0.219577	3.73859	1.80676	0.483274	-1.70568	0.32838	3.51052	1.77164	0.504665	0.133708	1.12281	0.493633	0.0205562	0.00251976
20009	-0.18417	-0.188889	3.7384	1.68828	0.451606	-1.68231	0.338252	3.96011	1.75508	0.443189	0.123809	1.12221	0.447276	0.0197857	0.00277537
20010	-0.0921746	-0.110636	3.98551	1.6105	0.40409	-1.63747	0.341392	3.8803	1.81873	0.468707	0.0855676	1.19396	0.435966	0.0146847	0.00302294
