cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	-0.477124	-0.473999	3.71556	1.8427	0.495943	3.60134	-0.440918	3.87896	1.7439	0.449579	6.57869e-05	8.31695	0.472262	7.63087e-05	0.000398579
20001	-0.446527	-0.52958	4.02685	1.87183	0.464836	3.45795	-0.504165	3.86712	1.81962	0.470536	4.23683e-05	7.62245	0.467628	4.3763e-05	0.000644542
20002	-0.496805	-0.52828	3.80886	1.80103	0.472853	3.39799	-0.607075	4.08156	1.75938	0.431055	0.000409295	7.5847	0.451232	0.000435986	0.00086846
20003	-0.511449	-0.559706	3.77123	1.82828	0.484798	3.37727	-0.613725	3.8667	1.71938	0.444663	0.000192971	7.56106	0.464479	0.000205698	0.00106594
20004	-0.582978	-0.567529	3.8698	1.83969	0.475397	3.36097	-0.684515	3.93536	1.71704	0.436311	0.000879838	7.77735	0.45569	0.000961508	0.00131005
20005	-0.708262	-0.65914	3.85663	1.72245	0.44662	3.18626	-0.718018	3.75692	1.87917	0.500188	0.000228561	7.58363	0.473053	0.000240694	0.0015114
20006	-0.711251	-0.70576	3.97475	1.76025	0.442857	3.1287	-0.864171	3.77054	1.75718	0.466029	0.00170185	7.37262	0.454137	0.00178127	0.00176856
20007	-0.609299	-0.631131	3.45689	1.74935	0.506048	3.15323	-0.877989	4.02073	1.71825	0.427348	0.00430462	7.0783	0.463731	0.0043764	0.00191096
20008	-0.574811	-0.591952	3.79356	1.73859	0.4583	3.10204	-0.918475	3.95958	1.72341	0.435252	0.0078864	6.7596	0.446529	0.00764411	0.00210537
20009	-0.52195	-0.519944	3.96965	1.91951	0.483545	3.09878	-0.927619	3.81324	1.75987	0.461516	0.0126775	6.55483	0.472752	0.011172	0.00239374
20010	-0.495516	-0.501752	3.71586	1.75758	0.472996	3.02222	-0.963965	4.03165	1.855	0.460108	0.0172646	6.18723	0.466289	0.0145762	0.0026071
20011	-0.506826	-0.480262	3.75757	1.7918	0.47685	2.95043	-1.03799	3.76971	1.75972	0.466805	0.0260248	5.97632	0.471819	0.0214379	0.00289202
20012	-0.348821	-0.351334	4.12651	1.88601	0.457047	3.01314	-0.987751	3.90601	1.83708	0.470321	0.0358341	5.65141	0.463502	0.0264898	0.00312287
20013	-0.414229	-0.328652	4.14571	1.95555	0.471706	3.02258	-1.01416	3.98891	1.86977	0.468743	0.0397849	5.90584	0.470253	0.0298109	0.00337433
20014	-0.236193	-0.264032	4.02554	1.92721	0.478744	2.92781	-1.06703	3.80263	1.75684	0.462006	0.064411	5.00545	0.470614	0.0419427	0.00363311
20015	-0.18924	-0.225172	3.63308	1.77441	0.488405	2.81483	-1.17285	3.59245	1.79579	0.49988	0.0995181	4.51221	0.49411	0.059195	0.0039993
20016	-0.35679	-0.28591	3.7981	1.81711	0.478427	2.77844	-1.20719	3.83925	1.73893	0.452934	0.0863462	4.91483	0.465612	0.0563365	0.00417794
20017	-0.314977	-0.289478	3.82298	1.86697	0.488354	2.68728	-1.31854	3.81625	1.76513	0.462531	0.117485	4.50678	0.475454	0.0679689	0.00442191
20018	-0.324392	-0.357069	3.97534	1.83902	0.462607	2.63203	-1.34008	3.68844	1.73206	0.469593	0.110555	4.37022	0.465969	0.063391	0.00461356
20019	-0.416398	-0.378457	3.78108	1.91248	0.505802	2.60908	-1.34308	3.64417	1.76661	0.484778	0.101654	4.57675	0.495484	0.0594964	0.00494057
20020	-0.415404	-0.342737	3.65799	1.84146	0.503407	2.67323	-1.30369	3.91766	1.86747	0.476681	0.0967994	4.76983	0.489586	0.0586243	0.00525883
20021	-0.330863	-0.374352	3.89277	1.82866	0.469758	2.64301	-1.32223	4.24835	2.00387	0.471682	0.101592	4.42195	0.470762	0.0553897	0.00561279
20022	-0.317094	-0.318903	4.00991	1.89018	0.471378	2.6989	-1.28795	3.64794	1.81713	0.498126	0.103236	4.54811	0.48412	0.0595814	0.00584679
20023	-0.300052	-0.304818	4.1511	1.95508	0.470978	2.6877	-1.33799	3.69762	1.85121	0.500648	0.119579	4.46332	0.484956	0.0655475	0.00602373
20024	-0.176467	-0.243812	4.13195	2.01423	0.487477	2.6258	-1.39241	4.11216	1.89363	0.460496	0.168002	3.92636	0.474019	0.0778657	0.00621286
20025	-0.208401	-0.21264	4.1428	1.92964	0.465781	2.54918	-1.50013	3.83164	1.8415	0.480604	0.217986	3.80214	0.472903	0.0990537	0.00658599
20026	-0.205015	-0.178089	3.71648	1.83918	0.494873	2.52679	-1.56374	3.57784	1.75352	0.490106	0.257282	3.73139	0.492535	0.117912	0.00682477
20027	-0.240036	-0.207325	3.51619	1.6542	0.470452	2.43969	-1.57614	3.8027	1.72337	0.453196	0.260921	3.59047	0.461486	0.121847	0.00702636
20028	-0.00902267	-0.119275	3.5261	1.53293	0.434738	2.40832	-1.62717	3.6115	1.7831	0.49373	0.389104	2.92176	0.464587	0.146398	0.00719032
20029	-0.287449	-0.295507	3.68212	1.75359	0.476245	2.31047	-1.77441	3.66275	1.83374	0.500646	0.324061	3.37459	0.488413	0.132319	0.00752709
20030	-0.332985	-0.283877	3.57551	1.83038	0.511921	2.11544	-1.83468	3.72831	1.8519	0.496714	0.401182	2.9974	0.504159	0.140424	0.00774553
20031	-0.203323	-0.202616	4.16982	2.00506	0.48085	2.13145	-1.87134	3.54334	1.85497	0.523509	0.510831	2.72559	0.500447	0.152859	0.00810713
20032	-0.133891	-0.213129	4.07203	2.03105	0.49878	2.15043	-1.847	3.84157	1.76058	0.458298	0.511589	2.60907	0.479128	0.149735	0.0083869
20033	-0.179996	-0.149084	3.76096	1.87537	0.498643	2.19943	-1.8284	3.60991	1.65705	0.459029	0.498106	2.83084	0.479242	0.16645	0.0087016
20034	-0.239378	-0.18256	3.93813	1.93046	0.490197	2.24103	-1.82909	3.8934	1.79214	0.460303	0.440648	3.07622	0.475335	0.15409	0.00897226
20035	-0.267051	-0.210043	3.89451	1.78008	0.457073	2.06593	-1.87734	3.63989	1.78643	0.490791	0.510745	2.72141	0.473363	0.163151	0.00913185
20036	-0.195425	-0.141018	3.78337	1.82149	0.481446	2.10352	-1.8577	3.7567	1.73522	0.461899	0.5576	2.64256	0.471707	0.171669	0.00950564
20037	-0.0816945	-0.0942113	3.91824	1.81871	0.464166	2.04701	-1.88811	3.85068	1.90839	0.495599	0.71018	2.26568	0.479745	0.177608	0.00960271
20038	-0.047456	-0.0393531	3.93965	1.818	0.461462	2.09148	-1.92732	3.75484	1.7202	0.458129	0.779099	2.28752	0.459836	0.201264	0.00981936
20039	-0.030957	-0.0174921	3.49361	1.7138	0.490552	1.9614	-2.03714	3.58252	1.82371	0.509059	1.02759	1.98475	0.499922	0.22385	0.0102034
20040	0.0355984	0.0391695	3.63468	1.88232	0.517877	1.9257	-2.06045	3.83407	1.78263	0.464943	1.23399	1.78625	0.490703	0.231281	0.0104488
20041	0.0795659	0.036184	4.07866	1.82668	0.447863	1.93659	-2.01886	3.90151	1.73236	0.444023	1.22464	1.72427	0.445986	0.228873	0.0106983
20042	0.0875052	0.114577	4.23242	1.97161	0.465834	1.95391	-2.01527	3.84222	1.70745	0.44439	1.30223	1.74173	0.45563	0.23571	0.010926
20043	-0.0767064	0.00384935	3.8459	1.79617	0.467035	1.88224	-2.08936	3.67367	1.72978	0.47086	1.14177	1.91873	0.468904	0.237117	0.0114273
20044	0.0237035	-0.0114628	3.95675	1.78031	0.449943	1.90586	-2.11572	3.78141	1.79615	0.474994	1.24994	1.77125	0.462185	0.23645	0.0116235
20045	-0.0222185	-0.0113366	4.08353	1.80674	0.442446	1.87519	-2.09529	3.57119	1.72677	0.483527	1.20629	1.80009	0.461612	0.235133	0.0118437
20046	0.0337277	0.00873459	4.0814	1.96743	0.482047	1.99736	-2.08084	3.49935	1.75214	0.500704	1.13239	1.92793	0.490659	0.226974	0.0121585
20047	0.000325742	0.00114847	4.15182	1.87323	0.451182	2.0018	-2.06122	3.82344	1.8049	0.47206	1.06177	2.00296	0.461191	0.224351	0.0124646
20048	0.0639526	0.0183445	4.10342	1.82594	0.44498	1.80555	-2.13335	4.00258	1.91775	0.479129	1.52639	1.51659	0.461842	0.236249	0.0126594
20049	0.0522245	0.06463	4.15352	1.97314	0.475053	1.78546	-2.19387	4.06333	1.95789	0.481844	1.69795	1.50205	0.478411	0.24503	0.0129163
20050	0.0296736	-0.0145014	3.76634	1.83383	0.486899	1.7836	-2.26091	3.83541	1.83338	0.478013	1.64041	1.53814	0.482416	0.256058	0.0132559
20051	0.0860976	0.0231827	3.66227	1.8408	0.502638	1.61884	-2.33231	3.72031	1.88264	0.506044	2.36169	1.17465	0.504354	0.271516	0.0134998
20052	-0.0314693	-0.0214741	3.78007	1.6959	0.448643	1.76136	-2.25777	3.90085	1.80923	0.463805	1.55589	1.60713	0.456344	0.26301	0.0137949
20053	-0.0782604	-0.0606144	3.75384	1.806	0.481108	1.64891	-2.32469	3.79961	1.87838	0.494361	1.71835	1.49156	0.487774	0.258158	0.0138576
20054	-0.212945	-0.119347	3.66166	1.75799	0.480109	1.66731	-2.28576	3.70183	1.84607	0.49869	1.32754	1.76768	0.48945	0.245695	0.0141784
20055	-0.125001	-0.133814	3.72698	1.80279	0.483713	1.65515	-2.35119	3.92349	1.84049	0.469096	1.55156	1.58446	0.476217	0.252367	0.0146073
20056	-0.146204	-0.109036	3.85476	1.85483	0.48118	1.67113	-2.36919	3.5653	1.81883	0.510147	1.5467	1.65136	0.495098	0.258053	0.0146836
20057	-0.0416784	-0.0316697	3.9719	1.9689	0.495707	1.6319	-2.37288	4.07028	1.83963	0.451968	1.95697	1.40044	0.47357	0.264695	0.0148341
20058	0.0466372	-0.0311562	4.07511	2.01664	0.494867	1.59495	-2.38682	3.92846	1.88567	0.480003	2.31476	1.19864	0.487571	0.262363	0.0151671
20059	-0.0643557	-0.0629078	3.92228	1.94436	0.495724	1.56092	-2.43287	4.17878	1.8494	0.44257	2.12634	1.32075	0.468306	0.270241	0.0155244
20060	-0.126539	-0.0839603	3.57352	1.82637	0.511085	1.50016	-2.44573	3.54102	1.8073	0.510391	2.10797	1.32307	0.510739	0.277436	0.0157721
20061	-0.0351982	-0.067984	3.86657	1.99281	0.515395	1.69746	-2.35779	3.44111	1.70639	0.495883	1.74652	1.50105	0.506207	0.261735	0.0159005
20062	-0.147301	-0.0981523	3.87976	1.87649	0.483663	1.64522	-2.34902	3.98457	1.78463	0.447886	1.57678	1.60657	0.465536	0.257131	0.0160111
20063	-0.217811	-0.235422	3.7245	1.94662	0.522654	1.44848	-2.51622	3.84744	1.76072	0.457634	1.87357	1.38827	0.489616	0.259791	0.0161328
20064	-0.224368	-0.256561	3.92772	1.99652	0.508315	1.49765	-2.50566	3.82987	1.81089	0.472834	1.70585	1.48267	0.490798	0.249424	0.0163648
20065	-0.206793	-0.277427	3.92097	1.90096	0.484819	1.42727	-2.58914	3.91125	1.91267	0.489019	2.00138	1.33508	0.486916	0.259532	0.016599
20066	-0.192993	-0.271099	3.94132	1.86876	0.474147	1.37145	-2.59718	4.06201	1.85179	0.45588	2.21071	1.22374	0.464876	0.266726	0.016667
20067	-0.235736	-0.238166	4.20744	1.96458	0.466929	1.37634	-2.6537	3.8995	1.85465	0.475613	2.24522	1.29939	0.471106	0.276478	0.0170264
