cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	-0.30078	-0.319897	4.0514	2.0009	0.49388	-2.23048	-0.25676	4.08872	2.02924	0.496301	0.00107052	1.86187	0.495096	0.000247346	0.000384915
20001	-0.274538	-0.366502	3.82156	1.97967	0.518027	-2.21457	-0.172127	4.13183	2.03662	0.492909	0.0100384	1.88187	0.504978	0.00234744	0.000625908
20002	-0.383834	-0.359828	3.77809	1.95093	0.51638	-2.03791	-0.0758686	4.02696	1.93029	0.479342	0.0294716	1.36798	0.497271	0.00516953	0.00084689
20003	-0.282945	-0.36714	3.95759	2.01024	0.507946	-2.03968	0.0430954	4.27642	2.05038	0.479462	0.0545324	1.54306	0.493153	0.0102601	0.0010737
20004	-0.312199	-0.337903	4.06591	1.90526	0.468593	-1.84585	0.151959	3.79774	1.95262	0.514154	0.102022	1.17605	0.490597	0.0153197	0.00126125
20005	-0.398112	-0.322207	4.21751	2.0414	0.48403	-1.64412	0.209333	3.98334	1.99538	0.500931	0.181983	0.776268	0.492239	0.0172051	0.00149104
20006	-0.113866	-0.202962	3.98762	2.03804	0.511092	-1.74298	0.294779	3.90754	1.89427	0.484771	0.0933481	1.327	0.498065	0.0155141	0.00175981
20007	-0.175931	-0.229151	3.55879	1.8769	0.527399	-1.54551	0.36459	3.86551	1.83681	0.47518	0.18794	0.937875	0.500211	0.0231927	0.00201548
20008	-0.295028	-0.262036	3.84242	1.88426	0.490382	-1.48407	0.497337	3.67987	1.91044	0.51916	0.407863	0.706913	0.50446	0.0366175	0.00222725
20009	-0.261455	-0.299628	3.63813	1.83865	0.505384	-1.39796	0.588915	3.79079	2.06688	0.545236	0.611244	0.645821	0.525719	0.0481296	0.00254589
20010	-0.345914	-0.302197	3.93418	1.99271	0.506511	-1.35256	0.663596	3.88105	1.86373	0.480213	0.920485	0.506665	0.493451	0.0570465	0.00277942
