cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.258217	0.271613	4.08124	1.97075	0.48288	-1.7839	0.20651	4.21499	2.06179	0.489157	0.00101635	2.08511	0.486069	0.000262825	0.000349471
20001	0.219268	0.21999	4.14846	2.00397	0.483064	-1.7549	0.277231	3.93015	2.0223	0.514562	0.000840716	1.94867	0.498387	0.000203508	0.000590414
20002	0.330543	0.252393	4.25483	2.01744	0.474152	-1.62416	0.323425	4.11152	1.97383	0.480074	0.00132052	1.91043	0.477062	0.000316094	0.000864523
20003	0.290783	0.23542	3.77697	2.01166	0.532613	-1.64956	0.409798	3.90722	1.8661	0.477603	0.0080766	1.88246	0.504642	0.00195753	0.00111057
20004	0.374297	0.313038	4.02735	1.95012	0.484221	-1.46906	0.565056	4.00816	1.91025	0.476589	0.0186915	1.69898	0.480414	0.00409834	0.00140828
20005	0.267148	0.355386	4.0433	1.99412	0.493192	-1.3991	0.629322	3.96327	1.91058	0.482071	0.0270284	1.38819	0.487687	0.00478397	0.00165985
20006	0.389587	0.369058	3.72104	1.9479	0.523482	-1.32686	0.644928	3.9752	1.8215	0.458215	0.0258313	1.4731	0.489771	0.00502465	0.00197501
20007	0.384373	0.338522	4.06636	1.99772	0.49128	-1.34252	0.666351	4.01556	1.91877	0.477833	0.0360383	1.49108	0.484599	0.00681687	0.00221595
20008	0.369933	0.339377	4.24818	2.03064	0.478004	-1.4546	0.663351	3.93763	1.93808	0.492195	0.0315295	1.66445	0.48483	0.00657145	0.00243897
20009	0.430624	0.428666	4.1506	2.11623	0.509861	-1.32414	0.698356	3.89008	1.84117	0.473298	0.0236205	1.53961	0.492172	0.00457599	0.00269587
20010	0.494238	0.454765	3.88426	2.07232	0.533517	-1.37833	0.678102	4.15487	1.90097	0.457528	0.0142247	1.75326	0.494243	0.00313015	0.0029432
20011	0.398592	0.414999	4.21312	2.07392	0.492253	-1.23084	0.719895	3.78354	1.85833	0.491162	0.0350132	1.32752	0.491737	0.00587841	0.00315721
20012	0.364609	0.343596	4.03911	1.96816	0.487275	-1.12828	0.791895	3.5776	1.78909	0.50008	0.0901742	1.11435	0.49329	0.0132024	0.00347652
20013	0.380383	0.346327	3.97779	1.94401	0.488716	-1.12924	0.875833	3.63851	1.87375	0.514976	0.123028	1.13948	0.501261	0.0180379	0.00368915
20014	0.605232	0.575042	3.64805	1.93826	0.531316	-0.947456	1.0477	4.12069	1.8503	0.449027	0.0926674	1.20542	0.487668	0.0145351	0.00398705
20015	0.528435	0.531477	3.89735	1.73555	0.445315	-0.88691	1.11048	3.88834	1.96912	0.506416	0.167356	1.0016	0.47583	0.0221337	0.00429588
20016	0.586274	0.553898	3.97858	1.76111	0.442648	-0.874389	1.10608	3.93043	1.92619	0.490071	0.142908	1.06677	0.466215	0.0202635	0.00450798
20017	0.609501	0.543486	4.03111	1.94114	0.48154	-0.835928	1.13845	3.60768	1.87865	0.520736	0.169427	1.04463	0.500052	0.0226539	0.00470586
20018	0.517825	0.506928	3.68989	1.81297	0.491334	-0.708193	1.18422	3.8487	1.89227	0.491665	0.30518	0.75156	0.491503	0.0300363	0.00499429
20019	0.436867	0.511437	3.44472	1.65632	0.48083	-0.719324	1.31133	3.84759	1.91641	0.498081	0.478635	0.668388	0.489932	0.0428735	0.00524755
20020	0.436433	0.464714	3.80687	1.84154	0.483741	-0.572646	1.30729	3.80076	1.73568	0.456667	0.69722	0.50912	0.470215	0.0472924	0.00567593
20021	0.407102	0.415529	3.93947	1.87017	0.474725	-0.570412	1.33637	3.78386	1.78696	0.472258	0.887403	0.477767	0.473516	0.0548152	0.00588712
20022	0.522171	0.462178	3.99887	1.86646	0.466749	-0.582935	1.35946	3.80816	1.91992	0.504159	0.659253	0.61063	0.484997	0.0504996	0.00612044
20023	0.410766	0.443372	4.19094	2.02941	0.484237	-0.657647	1.36188	3.89904	1.82775	0.468769	0.739077	0.570753	0.476782	0.0518711	0.00626304
20024	0.428369	0.41751	3.92943	2.06665	0.525941	-0.581182	1.43798	3.80266	1.83465	0.482466	1.02175	0.509597	0.50456	0.0625865	0.00657941
20025	0.403272	0.390173	4.02839	2.01783	0.500904	-0.643807	1.46744	3.99112	1.93606	0.485092	1.05849	0.548187	0.493035	0.0683926	0.00691372
20026	0.261366	0.311368	3.92336	1.94967	0.496938	-0.52979	1.44133	3.8031	1.89276	0.497688	2.03988	0.312964	0.497307	0.0767372	0.00710747
20027	0.231026	0.282607	3.94526	2.03986	0.517041	-0.660831	1.39361	3.83657	1.89344	0.493525	1.55181	0.397705	0.505447	0.0727799	0.00737383
20028	0.200109	0.248846	3.97847	1.99895	0.502441	-0.612687	1.46686	3.82669	2.01034	0.525347	2.24565	0.330319	0.513671	0.0847136	0.00759362
20029	0.21995	0.236262	4.26318	2.00442	0.470169	-0.396289	1.5168	3.97787	2.0576	0.517262	4.31807	0.189875	0.4929	0.091712	0.00791916
20030	0.14655	0.186566	3.80929	1.9589	0.514242	-0.464874	1.49626	3.95528	1.97501	0.499335	4.58836	0.18692	0.506649	0.0983375	0.00807212
20031	0.168339	0.194378	3.78679	2.01614	0.532413	-0.357131	1.58246	4.04668	2.03392	0.502615	6.97801	0.138059	0.51702	0.10634	0.00817823
20032	0.208648	0.213053	4.04176	1.9719	0.487881	-0.224379	1.67158	4.20047	2.13057	0.507222	11.3449	0.0937564	0.497738	0.11481	0.00839354
20033	0.175375	0.189866	4.30049	2.08691	0.485274	-0.32149	1.71663	4.14294	2.1116	0.509687	9.442	0.123437	0.497253	0.121935	0.00854457
20034	0.237579	0.198788	4.27825	1.99975	0.467422	-0.361607	1.67154	3.99151	2.00757	0.502961	6.04136	0.179512	0.484575	0.119239	0.0088236
20035	0.274882	0.153775	4.23657	2.08723	0.49267	-0.35609	1.6729	3.93056	2.04467	0.5202	5.79649	0.199063	0.505919	0.122575	0.00901768
20036	0.140699	0.0766907	3.94413	2.04688	0.518969	-0.324974	1.71322	4.10024	2.09104	0.509981	12.3506	0.108425	0.514388	0.139334	0.00912888
20037	-0.0568974	-0.0931598	4.14138	2.03043	0.490278	-0.204015	1.77299	3.63242	1.9787	0.544735	160.904	0.0108218	0.515724	0.17849	0.00931005
20038	-0.00469242	-0.0514775	3.9849	1.94291	0.487567	-0.239263	1.73453	4.14255	2.01128	0.485517	57.972	0.0275116	0.486522	0.167897	0.00968311
20039	-0.0653124	-0.0934487	4.08496	2.01117	0.492337	-0.392866	1.7023	3.91235	1.79602	0.459064	30.0556	0.0536456	0.476059	0.17482	0.00988159
20040	-0.231989	-0.121657	4.22998	1.96811	0.465277	-0.288212	1.73989	4.09568	2.13479	0.521228	1096.25	0.00158055	0.492801	0.174412	0.0100784
20041	-0.0911844	-0.0755438	4.34923	2.11125	0.485431	-0.168406	1.76266	3.5801	1.92116	0.536621	566.651	0.00298156	0.508543	0.173278	0.0101678
20042	-0.0555552	-0.0262036	3.79902	1.98898	0.523549	-0.249358	1.80597	4.15189	2.04262	0.491974	89.374	0.0187798	0.507061	0.172366	0.0103712
