cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.163485	0.136367	3.91831	1.77794	0.45375	4.09696	0.118676	3.68362	1.70871	0.463867	2.0227e-05	7.73612	0.458653	2.24504e-05	0.000355559
20001	0.213813	0.164525	4.01219	1.76813	0.440691	4.00096	-0.045954	3.85885	1.77044	0.458801	0.00308883	7.17125	0.44957	0.00312169	0.000631563
20002	0.0920289	0.112783	3.99482	1.85737	0.464943	3.90049	-0.0708529	3.82395	1.70964	0.447088	0.00232497	7.2522	0.456211	0.00235909	0.000892467
20003	0.161397	0.108971	3.85391	1.74737	0.453402	3.78423	-0.188953	3.79581	1.82249	0.480132	0.00676258	6.56245	0.466665	0.00618048	0.00107904
20004	0.245545	0.198261	3.69016	1.86021	0.504099	3.72416	-0.26485	3.91575	1.84937	0.472291	0.0177238	6.05038	0.487723	0.014255	0.00128249
20005	0.312935	0.241134	4.13627	1.97326	0.477063	3.58784	-0.403404	3.95978	1.80283	0.455285	0.0387347	5.3625	0.466411	0.0267808	0.0015114
20006	0.370389	0.324585	3.78545	1.89974	0.501852	3.60277	-0.416358	3.78782	1.82549	0.481939	0.0525441	5.22414	0.491892	0.035551	0.00166587
20007	0.300009	0.30746	3.82902	1.85333	0.484021	3.5442	-0.484652	3.84329	1.70829	0.444486	0.0596159	5.26237	0.464217	0.0422043	0.00191071
20008	0.426914	0.312469	3.8948	1.79748	0.461507	3.38728	-0.580239	3.48861	1.61973	0.464292	0.0909343	4.38188	0.462823	0.0551166	0.00218961
20009	0.199598	0.274203	3.68037	1.87933	0.510637	3.3261	-0.684054	3.82974	1.63763	0.42761	0.0939393	4.88749	0.468298	0.0613025	0.00245635
20010	0.17251	0.227859	3.85974	1.83216	0.474685	3.3445	-0.747308	3.91975	1.75095	0.446699	0.0945136	5.03076	0.460584	0.0622503	0.00275971
20011	0.235741	0.213766	3.56498	1.71007	0.479686	3.18003	-0.807913	3.81447	1.71521	0.449659	0.120412	4.33441	0.464165	0.0708252	0.00298786
20012	0.145052	0.139086	3.67984	1.77951	0.483584	3.12593	-0.84588	3.91164	1.87333	0.478912	0.109183	4.44282	0.481176	0.0622925	0.00316792
20013	0.170393	0.158993	3.85422	1.73604	0.450425	3.15336	-0.839524	3.66563	1.88456	0.514116	0.112051	4.44905	0.481472	0.0644407	0.00336464
