cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.159925	0.281046	3.67083	1.70649	0.464877	4.10089	0.200051	3.67161	1.734	0.472273	0.000422394	7.7656	0.468575	0.000476708	0.000429293
20001	0.281341	0.25762	3.65974	1.86186	0.50874	4.18256	0.133315	3.94296	1.80652	0.458164	0.00101525	7.60977	0.48251	0.00105245	0.000720753
20002	0.227502	0.232717	3.63837	1.85143	0.508862	4.03926	0.0547427	4.01767	1.80474	0.449201	0.00218005	7.26475	0.477553	0.00216226	0.000986665
20003	0.200537	0.211807	3.73744	1.91431	0.512199	3.99616	-0.0340201	3.91445	1.67207	0.427154	0.00419463	7.20339	0.468693	0.00419696	0.001285
20004	0.157135	0.190921	3.567	1.76922	0.495995	3.88244	-0.112716	3.69564	1.76061	0.476401	0.00664331	6.93896	0.486024	0.0064906	0.00154194
20005	0.281093	0.266115	3.71139	1.64398	0.442954	3.89097	-0.0939103	3.63175	1.74794	0.481295	0.00994676	6.51559	0.461916	0.00946774	0.0018213
20006	0.287567	0.288197	3.79632	1.78675	0.470653	3.89288	-0.074617	3.84857	1.86544	0.484709	0.010127	6.49915	0.477729	0.00893461	0.00211232
20007	0.213827	0.220878	3.54478	1.76969	0.499238	3.89672	-0.136337	3.72218	1.71358	0.460371	0.00940764	6.78186	0.47933	0.00907964	0.0023034
20008	0.161511	0.189622	3.92308	1.78381	0.454696	3.8848	-0.15506	3.82864	1.70698	0.445844	0.00857003	6.93145	0.450324	0.00844089	0.0025047
20009	0.253531	0.230737	3.81798	1.68889	0.442351	3.85527	-0.10206	3.89812	1.81697	0.466115	0.00853754	6.48628	0.454356	0.00783976	0.00280518
20010	0.299615	0.262205	3.56722	1.64596	0.461412	3.83117	-0.240088	3.80228	1.82553	0.480116	0.0202294	6.23593	0.471062	0.0178538	0.00315851
20011	0.336438	0.3399	3.43141	1.67022	0.486745	3.67014	-0.342491	3.77694	1.86569	0.493968	0.0418999	5.55678	0.49053	0.0318895	0.00345532
20012	0.505016	0.42971	3.84196	1.85571	0.483012	3.57825	-0.404455	3.86186	1.73711	0.449812	0.0736737	4.72238	0.466369	0.0462041	0.00364432
20013	0.439152	0.46961	3.65879	1.71033	0.467457	3.57838	-0.395184	3.80935	1.90957	0.501285	0.0758893	4.92737	0.484712	0.0491366	0.00391579
20014	0.554326	0.496825	3.54658	1.68493	0.475085	3.52456	-0.416657	3.95804	1.86773	0.471884	0.0945845	4.41113	0.473397	0.0554894	0.00411356
20015	0.57299	0.532648	4.16699	1.94716	0.467283	3.56043	-0.446968	3.88766	1.84163	0.473711	0.107526	4.46241	0.470386	0.0595787	0.00433811
20016	0.424042	0.443981	3.76257	1.92984	0.512907	3.5749	-0.487109	3.90679	1.76534	0.451865	0.0873223	4.96396	0.481812	0.0554293	0.00468411
20017	0.44833	0.401848	3.86204	1.96034	0.507593	3.42274	-0.507286	3.89444	1.86059	0.477756	0.0934227	4.42356	0.492612	0.0513285	0.00495079
20018	0.492545	0.411169	3.95448	1.9755	0.499559	3.4667	-0.515427	3.56513	1.76726	0.495708	0.0970628	4.42281	0.497733	0.0542645	0.00519261
20019	0.404277	0.457716	3.77071	1.94879	0.516825	3.39889	-0.576154	3.46827	1.62005	0.467106	0.119193	4.48385	0.493004	0.0696928	0.00548634
20020	0.427078	0.412014	3.9135	1.92564	0.492051	3.47658	-0.554016	3.67035	1.76721	0.481483	0.100352	4.64972	0.486936	0.0594509	0.00578581
20021	0.403481	0.407352	3.95013	1.9213	0.486389	3.38039	-0.616463	4.10389	1.86433	0.454283	0.11828	4.43099	0.47003	0.0647709	0.00606579
20022	0.434603	0.456934	3.90806	1.81525	0.46449	3.25939	-0.695333	4.11199	2.08091	0.506059	0.166393	3.98971	0.485803	0.078542	0.00631622
20023	0.59095	0.485727	3.76884	1.70839	0.453293	3.32535	-0.701775	4.23193	2.01648	0.476493	0.188601	3.73847	0.465564	0.0865013	0.00650785
20024	0.52876	0.553252	3.62362	1.7042	0.470304	3.19698	-0.771581	3.97708	1.96937	0.495179	0.246535	3.5597	0.48332	0.106749	0.00693917
20025	0.54249	0.511681	3.73575	1.80693	0.483687	3.18089	-0.782405	4.06484	1.99257	0.490196	0.240571	3.48058	0.487079	0.0992974	0.0074203
20026	0.590281	0.534335	3.70473	1.95814	0.528552	3.17298	-0.816908	3.88973	1.98939	0.511445	0.273727	3.33518	0.51979	0.103694	0.00769764
20027	0.526708	0.499195	3.98613	1.97036	0.494304	3.15032	-0.90278	3.96467	1.93738	0.488662	0.285549	3.44167	0.491491	0.11175	0.00795712
20028	0.487644	0.449403	3.78098	1.89229	0.500477	3.01364	-0.992991	4.03367	1.87674	0.46527	0.326063	3.19034	0.482304	0.121318	0.00825046
20029	0.462621	0.463315	4.16171	2.02024	0.485436	2.93116	-1.0636	3.86803	1.96636	0.508363	0.382602	3.04686	0.49648	0.127612	0.00843595
20030	0.478503	0.505456	3.90356	1.9846	0.508408	2.87353	-1.15172	3.90133	2.01977	0.517712	0.478759	2.86808	0.513059	0.146422	0.00872015
20031	0.499514	0.524446	3.688	1.96661	0.533247	2.88571	-1.17067	3.89922	1.83718	0.471165	0.504642	2.84698	0.501342	0.158919	0.00899632
20032	0.49998	0.518515	4.07856	1.859	0.455797	2.8912	-1.19259	4.04145	1.84777	0.457204	0.512053	2.85896	0.456497	0.164974	0.00920924
20033	0.54288	0.575516	3.62904	1.8609	0.512781	2.74234	-1.16731	3.86093	1.85369	0.480114	0.627876	2.41882	0.495942	0.1698	0.00958272
20034	0.488763	0.573654	4.11346	1.97319	0.479691	2.78829	-1.18501	3.81906	1.80357	0.472255	0.584908	2.64392	0.476111	0.170011	0.00971151
20035	0.648645	0.596133	3.61699	1.88145	0.52017	2.79487	-1.1374	3.77314	1.83455	0.486214	0.6524	2.30314	0.502833	0.168245	0.00981027
20036	0.63601	0.638781	3.77047	1.88399	0.499671	2.77256	-1.16383	4.1456	1.9377	0.467411	0.711833	2.28243	0.482777	0.175373	0.0100295
20037	0.64291	0.640519	3.72846	1.953	0.523809	2.74094	-1.26222	3.88527	1.89364	0.487389	0.822499	2.20086	0.505224	0.190555	0.0104472
20038	0.539146	0.599605	3.76968	1.92149	0.509721	2.70748	-1.2898	3.94452	1.81206	0.459386	0.759268	2.35085	0.483983	0.193001	0.0106714
20039	0.615296	0.616319	4.25899	2.01732	0.473661	2.58438	-1.32313	4.02861	1.81958	0.451666	0.970131	1.93865	0.462969	0.196922	0.0110462
20040	0.447637	0.495317	3.9701	1.99334	0.502088	2.63876	-1.34812	4.06817	1.87807	0.461649	0.707826	2.4005	0.481622	0.18003	0.0111492
20041	0.406049	0.467218	3.89852	1.89098	0.485052	2.57661	-1.41373	3.73052	1.9055	0.510785	0.750944	2.35567	0.497635	0.189031	0.0115163
20042	0.497702	0.439536	3.83221	1.874	0.489012	2.48759	-1.48158	4.00069	1.92253	0.48055	0.932079	1.97982	0.48469	0.195594	0.0118703
20043	0.382603	0.391415	3.96574	1.82115	0.459222	2.5151	-1.44384	4.33646	1.887	0.435148	0.740654	2.27377	0.446648	0.185131	0.0121243
20044	0.418889	0.399489	3.91497	1.89201	0.483275	2.43217	-1.55211	3.91732	1.72286	0.439805	0.939669	2.02664	0.461533	0.208573	0.0122615
20045	0.299698	0.327188	3.89833	1.99007	0.510492	2.48145	-1.50483	3.71076	1.80223	0.485677	0.7051	2.38002	0.49839	0.181246	0.0125863
20046	0.312584	0.341923	3.99524	1.99145	0.498455	2.45527	-1.57233	3.74314	1.73712	0.46408	0.79815	2.29554	0.481828	0.197315	0.012826
