cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.18519	0.107447	3.65343	1.78376	0.488243	-1.85608	0.104286	3.75731	1.75415	0.466862	2.39884e-06	2.08338	0.477403	7.06662e-07	0.000370856
20001	0.156454	0.104454	3.86255	1.84115	0.476669	-1.75052	0.125286	3.6811	1.77311	0.481679	0.000119341	1.81827	0.479114	3.00332e-05	0.000571126
20002	0.0306075	0.0883784	4.16943	1.89998	0.455693	-1.86525	0.170273	3.74266	1.87417	0.500758	0.00186596	1.79713	0.47701	0.00044428	0.000810584
20003	0.0656724	0.105536	3.87565	1.787	0.461083	-1.78342	0.224029	4.13232	2.03285	0.49194	0.00410647	1.70957	0.477006	0.000918538	0.00103534
20004	-0.00789303	0.0379822	3.82093	1.82378	0.477313	-1.68548	0.276999	4.14071	1.93416	0.467108	0.0202995	1.40716	0.472005	0.00378807	0.00132041
20005	0.0831935	0.0739084	3.85483	1.78316	0.462577	-1.69124	0.339968	3.66751	1.84106	0.501992	0.0224823	1.5743	0.481793	0.00486166	0.00155098
20006	0.175478	0.123024	3.4403	1.79659	0.522218	-1.65809	0.311484	3.93686	1.97746	0.502295	0.0105644	1.68099	0.511586	0.00234836	0.0017856
20007	0.128067	0.12495	3.73819	1.77948	0.476028	-1.58407	0.3722	3.99039	1.96424	0.492242	0.0208544	1.4657	0.484399	0.00406777	0.00206842
20008	0.191187	0.117864	3.88855	1.82381	0.469021	-1.46441	0.511751	3.82374	1.95508	0.511301	0.0566024	1.37049	0.489983	0.0101648	0.00223969
20009	0.0880352	0.121715	3.77462	1.83985	0.487427	-1.38716	0.598325	3.86662	1.82857	0.472912	0.104382	1.0881	0.480082	0.0152521	0.0024878
20010	0.0608545	0.105462	3.84895	1.88768	0.490439	-1.48145	0.608401	3.79094	1.77393	0.467941	0.106339	1.18935	0.479276	0.0169854	0.0027409
20011	0.0949893	0.0768857	3.91793	1.87512	0.4786	-1.4002	0.628613	3.76605	1.89821	0.504033	0.136162	1.1178	0.491065	0.019779	0.00299439
20012	0.00251999	0.0347632	4.04828	1.99409	0.492578	-1.34835	0.610335	4.05038	1.96444	0.485001	0.181539	0.912429	0.488788	0.0205034	0.00318373
20013	0.0787287	0.0920582	3.95696	2.00363	0.506357	-1.26072	0.730195	4.1106	2.10944	0.513171	0.226974	0.897061	0.509829	0.0241655	0.00341238
20014	0.138306	0.136401	4.01544	1.98275	0.493782	-1.24131	0.790898	3.75073	2.10544	0.561342	0.22506	0.951672	0.526411	0.0255391	0.00362757
20015	0.0567755	0.0923899	3.84139	1.85859	0.483833	-1.19896	0.803876	3.86509	2.01585	0.521553	0.321022	0.788441	0.502751	0.0316458	0.00390206
20016	0.131763	0.110656	4.02807	1.9667	0.48825	-1.12827	0.820088	3.78466	1.9112	0.504985	0.316997	0.793844	0.496357	0.0314418	0.00406648
20017	0.133137	0.166271	3.83576	2.0371	0.53108	-1.17925	0.873517	3.89217	1.94837	0.500588	0.290414	0.861179	0.515723	0.0304365	0.00435434
20018	0.0418817	0.0881261	3.90482	2.01375	0.515709	-1.08286	0.937508	3.8376	1.95834	0.510303	0.570299	0.632519	0.51303	0.0434559	0.00458765
20019	0.149438	0.120884	4.25245	1.88456	0.443171	-1.13401	0.893724	4.03794	1.90427	0.471595	0.362595	0.82362	0.457015	0.0379346	0.00481386
20020	0.167987	0.111608	3.58634	1.77753	0.49564	-0.990837	0.97269	3.91557	1.92112	0.490636	0.552146	0.671436	0.493028	0.0477479	0.00501363
20021	0.0896003	0.112116	3.88244	1.78181	0.458942	-1.00803	0.983826	3.98042	1.98362	0.498344	0.630708	0.602401	0.478889	0.0480507	0.00520845
20022	0.0388671	0.112569	3.47777	1.7564	0.505037	-1.02322	0.992013	3.80383	1.7811	0.468237	0.685639	0.564015	0.485813	0.0518507	0.00542983
20023	0.214762	0.130739	4.15987	1.84463	0.443436	-0.94148	1.057	3.97618	1.67474	0.421192	0.641756	0.668448	0.432565	0.0574717	0.00564085
20024	0.14294	0.153818	4.03839	1.85779	0.460032	-0.919528	1.02733	3.59935	1.71422	0.476259	0.675939	0.564419	0.467679	0.0507198	0.00578877
20025	0.125273	0.114994	3.66246	1.91142	0.521895	-1.01418	1.0431	3.72035	1.73498	0.466349	0.66344	0.649174	0.493904	0.0557897	0.0059647
20026	0.0938105	0.0983755	3.98629	1.99702	0.500973	-0.957855	1.09983	3.98901	1.85197	0.464268	0.906795	0.553	0.482614	0.0611862	0.00621615
20027	0.118187	0.157662	3.70569	1.83425	0.494982	-0.811633	1.17853	3.75795	1.7533	0.466559	1.20544	0.432283	0.480671	0.0677391	0.00638032
20028	0.206032	0.151507	3.69926	1.7907	0.48407	-0.783589	1.15927	4.10451	1.90485	0.464086	1.03699	0.489675	0.473559	0.0643162	0.00669404
20029	0.145036	0.138878	3.65137	1.62793	0.445841	-0.729453	1.27799	3.77004	1.87953	0.498543	1.69677	0.382366	0.472613	0.0846961	0.00685597
20030	0.225412	0.173541	3.9861	1.77276	0.444735	-0.689064	1.32408	3.7747	1.79391	0.475246	1.58293	0.418134	0.459575	0.0849467	0.00716016
20031	0.228886	0.183891	3.88705	1.79076	0.460699	-0.787081	1.27763	4.13076	2.02636	0.490553	1.15895	0.516094	0.47608	0.0726895	0.00746909
20032	0.196312	0.232036	3.61367	1.7793	0.49238	-0.715642	1.25024	3.90498	1.96469	0.503124	1.2466	0.41583	0.49796	0.0647757	0.0077621
20033	0.195663	0.212232	3.51122	1.6835	0.479462	-0.820422	1.23235	4.19745	1.94691	0.463833	1.00795	0.516215	0.470952	0.0669004	0.00812684
20034	0.149773	0.142388	3.62958	1.6028	0.441593	-0.858988	1.18743	3.88935	1.93431	0.497335	1.07323	0.5088	0.470427	0.0716919	0.00837874
20035	0.0546001	0.0654896	4.0482	1.89881	0.469051	-0.658743	1.282	4.08056	1.86192	0.45629	2.90827	0.254429	0.462645	0.0896075	0.00843273
20036	0.0260076	0.0314563	3.80181	1.80788	0.475532	-0.644466	1.28392	3.86824	1.83995	0.475655	3.48954	0.224768	0.475594	0.0971152	0.00880748
20037	-0.0298977	-0.019051	3.56738	1.8146	0.508664	-0.750835	1.29742	4.0129	1.764	0.439583	3.33446	0.259875	0.472094	0.108045	0.00901999
20038	-0.138286	-0.124877	3.93021	1.94902	0.495908	-0.876846	1.17733	3.91823	1.78965	0.456751	3.10875	0.272736	0.476359	0.101889	0.00930706
20039	-0.254469	-0.219644	4.19181	1.77984	0.424599	-0.870325	1.16386	3.57232	1.80376	0.504928	5.04666	0.18964	0.461559	0.117853	0.0095645
20040	-0.273899	-0.228333	3.76211	1.81885	0.483466	-0.768932	1.20544	3.67397	1.99547	0.543136	8.38859	0.122529	0.512948	0.11879	0.00979918
20041	-0.227204	-0.186934	3.65858	1.7531	0.479174	-0.654119	1.30197	3.96424	1.88931	0.476587	12.1633	0.0911282	0.477829	0.132119	0.00996177
20042	-0.0808199	-0.106549	3.69765	1.8123	0.490121	-0.709904	1.3107	3.87846	1.88718	0.48658	5.07545	0.197873	0.488308	0.119565	0.0102109
20043	-0.124475	-0.0717157	3.70052	1.81957	0.491707	-0.700406	1.2773	3.91246	1.78792	0.45698	5.48649	0.165848	0.47386	0.112042	0.0104195
20044	-0.0588477	-0.0923727	3.59429	1.87015	0.520311	-0.652528	1.31659	3.62294	1.84681	0.509754	5.63239	0.176228	0.515011	0.117846	0.0107484
20045	-0.0897405	-0.128235	3.61878	1.69995	0.469756	-0.647159	1.38767	3.63927	1.86357	0.512073	7.39573	0.155358	0.490975	0.138893	0.0109316
20046	-0.0667782	-0.109745	3.88285	1.7029	0.43857	-0.430066	1.52743	3.88724	1.94297	0.499833	20.3091	0.065989	0.469219	0.155324	0.0111492
20047	-0.169883	-0.0410911	3.4489	1.71232	0.496484	-0.44216	1.55097	3.82833	1.90169	0.49674	34.1897	0.0370674	0.496619	0.149242	0.0114441
20048	0.0992148	-0.0189633	3.81597	1.79055	0.469225	-0.549909	1.50336	3.75435	1.85062	0.492928	5.49997	0.210681	0.48098	0.137333	0.0115985
20049	-0.0129912	0.0123669	3.74271	1.71144	0.457272	-0.564101	1.50861	3.88183	1.7789	0.458263	7.37101	0.151861	0.457776	0.138252	0.011897
20050	-0.0618125	-0.0899803	3.87452	1.96242	0.506495	-0.507127	1.44038	4.26679	1.9277	0.451792	11.8101	0.0991525	0.477826	0.130876	0.0122786
20051	-0.203532	-0.153593	3.61407	1.74367	0.482466	-0.616206	1.44506	3.79104	1.88618	0.497537	15.0071	0.0851499	0.490182	0.149738	0.0124982
20052	-0.196477	-0.171911	3.67563	1.76645	0.480584	-0.513569	1.43491	3.66578	1.83924	0.50173	25.6782	0.0502737	0.491143	0.151898	0.0127675
20053	-0.273361	-0.233027	3.38792	1.66016	0.490025	-0.618469	1.41567	3.82304	1.76342	0.461261	22.8229	0.0595498	0.474775	0.165686	0.0130323
20054	-0.289501	-0.235658	3.41017	1.70736	0.500667	-0.518397	1.4284	3.72404	1.74178	0.467712	52.8514	0.0261968	0.483464	0.167228	0.0132977
