cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.19314	0.186773	4.24625	2.10877	0.496619	-2.03243	0.0874167	4.05355	1.96708	0.485274	0.00199298	2.47659	0.491078	0.000605428	0.000355242
20001	0.182814	0.15816	4.05343	1.94007	0.478624	-1.88407	0.0676797	3.9444	1.92428	0.487851	0.00191634	2.13601	0.483174	0.000529613	0.000634356
20002	0.0500175	0.0240447	4.09975	1.97612	0.48201	-1.70712	0.238821	4.01612	1.84095	0.45839	0.0149404	1.54376	0.470322	0.00301361	0.000900204
20003	0.0998054	0.0574922	4.01616	1.98912	0.495279	-1.66792	0.280307	3.98006	1.90829	0.479463	0.0158877	1.56242	0.487407	0.00317605	0.00113143
20004	0.0860165	0.0675091	3.95805	1.95809	0.494711	-1.7817	0.264219	4.04903	1.92109	0.474457	0.0110926	1.74418	0.484469	0.00248878	0.00140067
20005	-0.0536992	0.00204714	4.06937	1.94011	0.476759	-1.77317	0.225702	3.92135	2.03652	0.519342	0.0169187	1.47829	0.497656	0.00313641	0.00159565
20006	-0.0802052	-0.0235115	3.82688	1.8718	0.489119	-1.66433	0.264521	3.5139	1.83758	0.522944	0.0330602	1.25472	0.505311	0.00556311	0.00180439
20007	0.0436218	0.0606337	3.66344	1.81667	0.495892	-1.70207	0.281083	4.07656	1.90936	0.468375	0.0159472	1.52372	0.481399	0.00325174	0.00204936
20008	-0.00271885	0.0492522	3.74976	1.8656	0.497524	-1.64601	0.29038	4.00368	1.94537	0.485896	0.021531	1.3502	0.49152	0.00380156	0.00230399
20009	0.153937	0.0736224	3.48953	1.75565	0.503119	-1.56255	0.426829	3.69759	1.85491	0.501653	0.0423425	1.47316	0.502365	0.00856846	0.00252905
20010	0.179137	0.112397	3.76495	1.84174	0.489181	-1.51675	0.504591	3.91869	1.82023	0.4645	0.0534819	1.43802	0.476594	0.0103969	0.00275121
20011	0.0487053	0.0762932	3.95169	1.93154	0.488788	-1.39661	0.565482	3.91922	1.99347	0.50864	0.114558	1.04447	0.498673	0.0150209	0.0031026
20012	-0.00790448	0.0408775	3.80085	1.84611	0.485709	-1.3751	0.635715	3.87858	1.79081	0.461719	0.189293	0.934612	0.473592	0.0237563	0.00326593
20013	0.084135	0.0740341	3.84293	1.88614	0.490809	-1.26292	0.694213	3.59775	1.7787	0.494391	0.211966	0.907273	0.492541	0.0255789	0.00351505
20014	0.118992	0.0930254	3.79352	1.68308	0.443672	-1.17716	0.766628	3.78261	1.74504	0.461332	0.270082	0.840004	0.452489	0.0320452	0.00377734
20015	0.0268819	-0.0282624	3.41212	1.57356	0.46117	-1.26583	0.802093	3.92843	1.92436	0.489854	0.412593	0.835558	0.476521	0.0469866	0.00400637
20016	-0.0353699	-0.0291395	3.46214	1.8271	0.527739	-1.20055	0.817469	3.90508	1.8443	0.472283	0.527931	0.678827	0.498344	0.046557	0.00424444
20017	-0.0234006	-0.0234102	3.85823	1.83718	0.476172	-1.12343	0.851865	3.79457	1.87773	0.494846	0.633109	0.605036	0.485431	0.0490519	0.0046572
20018	-0.0733401	-0.0353461	3.93046	1.89972	0.483333	-1.16954	0.861891	3.8291	1.88967	0.493503	0.669936	0.60083	0.488352	0.0504565	0.00505577
20019	-0.134127	-0.0875169	3.90524	1.9837	0.507958	-1.15775	0.854309	4.11498	2.01123	0.488759	0.846569	0.5239	0.498107	0.0526157	0.0052092
20020	-0.127264	-0.150844	3.85763	1.88855	0.489563	-1.14088	0.902943	3.82163	1.75981	0.460488	1.08083	0.513709	0.475093	0.0707456	0.00539937
20021	-0.168971	-0.147475	3.8935	1.89922	0.487792	-1.09828	0.942206	3.78602	1.75156	0.462639	1.37493	0.431805	0.475392	0.075232	0.0055668
20022	-0.202709	-0.159983	4.03338	1.79432	0.444866	-1.1981	0.933302	3.79376	1.71846	0.45297	1.20637	0.495399	0.448794	0.0784334	0.00572037
20023	-0.22342	-0.179681	3.514	1.7906	0.509561	-0.980189	1.02529	3.69233	1.84891	0.500742	2.53529	0.286349	0.505042	0.0907319	0.00600198
20024	-0.164601	-0.231946	4.13993	1.83803	0.443976	-1.0106	0.982181	3.9529	1.81256	0.458539	2.05965	0.357854	0.451089	0.0917352	0.00616712
20025	-0.215037	-0.183766	3.87554	1.78898	0.461606	-0.967728	1.06308	3.45354	1.76755	0.511807	2.74407	0.283272	0.485261	0.0985594	0.00642255
20026	-0.156441	-0.226944	4.01058	1.84742	0.460637	-0.971252	1.02441	3.84307	1.86854	0.48621	2.35856	0.331958	0.473151	0.0953513	0.00674768
20027	-0.207891	-0.226754	3.61853	1.70933	0.472383	-0.970787	1.04407	3.7432	1.80245	0.481527	2.77486	0.291005	0.477032	0.103161	0.00700105
20028	-0.274358	-0.225473	3.7411	1.88983	0.505154	-0.878635	1.05799	3.89773	1.84001	0.472071	4.51121	0.182575	0.488273	0.099478	0.00729935
20029	-0.319373	-0.243858	3.91479	1.95041	0.498216	-0.922794	1.03745	3.94362	2.03273	0.515448	4.50887	0.182059	0.506864	0.0934603	0.00752099
20030	-0.215031	-0.270685	3.73438	1.81271	0.485412	-0.973097	1.03712	3.86243	1.83985	0.476346	2.97628	0.287332	0.480803	0.104844	0.00782203
20031	-0.281481	-0.232326	3.9481	1.80618	0.45748	-0.961977	1.03716	3.93142	1.87038	0.475753	3.48021	0.231538	0.466597	0.0988075	0.00804796
20032	-0.164503	-0.170053	4.15697	1.93492	0.465464	-0.867101	1.03527	3.56436	1.94766	0.546425	2.943	0.246823	0.502838	0.0855827	0.00836702
20033	-0.0563721	-0.113144	4.07267	1.94424	0.477388	-0.96329	1.05945	3.96128	1.94332	0.49058	1.6717	0.41125	0.483892	0.0812754	0.00854747
20034	-0.130013	-0.0967904	3.64619	1.73616	0.476158	-0.876922	1.11078	3.96914	1.84509	0.464859	2.61388	0.278937	0.470269	0.0924322	0.00894698
20035	-0.147189	-0.248367	3.68077	1.76661	0.479958	-0.918126	1.08953	4.11291	1.79993	0.437629	3.01169	0.297172	0.45762	0.111532	0.00923778
20036	-0.126022	-0.145651	3.8691	1.88912	0.488258	-0.854117	1.12798	3.47503	1.81802	0.523168	3.05991	0.265062	0.504776	0.0986501	0.0094626
20037	-0.204521	-0.134606	4.25309	1.96354	0.461674	-0.813416	1.17475	3.84376	1.78396	0.464118	4.62415	0.185377	0.462834	0.102679	0.0097751
20038	-0.111338	-0.135734	4.01614	2.05014	0.510475	-0.834272	1.18015	3.5937	1.71048	0.475966	3.31313	0.261317	0.494179	0.103274	0.010013
20039	-0.221837	-0.148898	3.82342	1.84489	0.482524	-0.749796	1.22567	3.74142	1.80559	0.482594	6.77852	0.13937	0.482559	0.114623	0.0104078
20040	-0.173753	-0.161955	3.7116	1.86165	0.501575	-0.696571	1.30607	3.74285	1.78075	0.475773	7.88439	0.13667	0.48862	0.128914	0.0107817
20041	-0.061161	-0.0565525	3.46084	1.6691	0.482281	-0.616361	1.41009	3.61792	1.78652	0.493796	6.97827	0.154123	0.488166	0.134721	0.0107736
20042	0.0248762	-0.0375432	3.64979	1.71973	0.471185	-0.518886	1.50575	3.49611	1.60466	0.458983	8.05524	0.147839	0.465215	0.151969	0.0110515
20043	-0.148447	-0.108281	4.03774	1.80274	0.446474	-0.404642	1.55085	3.65359	1.70766	0.467393	41.9391	0.032818	0.456411	0.163976	0.0114758
20044	-0.198038	-0.144272	3.96558	1.92646	0.485796	-0.428541	1.59103	3.92677	1.95167	0.497017	56.676	0.0265658	0.491379	0.162631	0.0116198
20045	-0.1695	-0.167656	3.91423	1.86385	0.476173	-0.368418	1.54443	3.7751	1.74267	0.461623	74.0801	0.0197842	0.469029	0.168946	0.0118276
20046	-0.171217	-0.19335	3.70593	1.7558	0.473783	-0.413179	1.60548	3.57261	1.79804	0.503286	55.2695	0.0292729	0.488264	0.185495	0.0120689
20047	-0.261653	-0.237499	4.06289	1.89598	0.466657	-0.420818	1.63069	3.85354	1.82766	0.474281	137.767	0.0126668	0.470369	0.189916	0.0123665
20048	-0.240656	-0.215089	4.01012	2.08045	0.518801	-0.329947	1.62927	3.87265	1.73641	0.448377	426.661	0.00398638	0.484204	0.182283	0.012647
20049	-0.348909	-0.332822	3.97894	2.06903	0.519996	-0.403676	1.63009	3.93915	1.74759	0.443645	1284.58	0.00149972	0.482013	0.201604	0.0129744
20050	-0.242486	-0.296258	4.33293	2.0294	0.468367	-0.406333	1.61923	3.65163	1.71828	0.47055	136.672	0.0134229	0.469366	0.196709	0.0132657
20051	-0.264599	-0.216393	3.87304	1.83997	0.475071	-0.231403	1.70595	3.74463	1.78821	0.477541	3353.33	0.000551006	0.476285	0.203035	0.0135522
20052	-0.140773	-0.1207	3.74687	1.83782	0.490494	-0.306414	1.72455	3.50558	1.68998	0.482083	124.101	0.0137185	0.486429	0.194468	0.0135152
20053	-0.096769	-0.117631	3.71518	1.93759	0.521534	-0.244239	1.75132	3.57723	1.6737	0.467874	160.615	0.0108737	0.495212	0.194802	0.0136859
20054	-0.0655429	-0.072003	3.99847	2.00168	0.500612	-0.256772	1.75753	3.81291	1.68293	0.441376	91.5321	0.0182843	0.471698	0.18515	0.0140927
20055	0.0466388	0.000440695	4.00597	2.01298	0.502495	-0.294306	1.73755	4.02054	1.77515	0.441522	25.9588	0.0581216	0.471953	0.166141	0.0143063
20056	0.0955712	0.0106101	4.01349	1.83836	0.458046	-0.438152	1.66555	3.74361	1.77992	0.475455	9.61468	0.14243	0.466448	0.159191	0.0145346
20057	0.0791034	0.0530409	3.55899	1.88187	0.528763	-0.269261	1.71996	3.78575	1.74655	0.461347	22.896	0.060679	0.494015	0.160753	0.0147737
20058	0.0749021	0.0134367	3.80972	1.86486	0.489501	-0.23007	1.74992	3.71396	1.92833	0.519211	32.4205	0.0465041	0.504167	0.165857	0.0152486
20059	0.0252448	0.0413301	3.59216	1.76687	0.491869	-0.198002	1.79508	3.88483	1.90701	0.490888	61.7108	0.0249196	0.491359	0.17314	0.015476
20060	0.0878781	0.0320587	4.17024	1.93858	0.464861	-0.259733	1.81876	3.84768	1.90461	0.495003	26.419	0.0604167	0.479325	0.172023	0.0156846
20061	0.0226029	0.0284638	3.6018	1.75173	0.486349	-0.16623	1.8657	3.95027	1.8379	0.46526	94.6617	0.0178289	0.475318	0.190414	0.016014
20062	-0.0220488	-0.00471961	3.92473	1.85855	0.47355	-0.165258	1.82743	4.26413	1.93341	0.453414	163.675	0.0102545	0.463065	0.181281	0.0159774
20063	-0.0243943	0.0076835	3.7033	1.96964	0.53186	-0.216762	1.842	3.74987	1.78852	0.476956	90.9252	0.0185026	0.504237	0.182965	0.0160226
20064	0.0143782	-0.0236521	4.04412	2.0234	0.500331	-0.11095	1.92392	3.98757	1.87593	0.470443	241.487	0.00785355	0.485492	0.195694	0.0163757
20065	0.05967	0.028065	3.94429	1.91731	0.486097	-0.0967611	1.94023	3.83019	1.76666	0.461247	149.418	0.0122353	0.473854	0.198879	0.0165487
20066	0.0412123	0.0586817	3.72156	1.81396	0.48742	-0.0360364	1.94865	4.03207	1.72773	0.428498	598.59	0.00298368	0.456779	0.201447	0.0168833
20067	-0.0244249	0.0537063	3.60636	1.76487	0.489377	-0.0930113	1.99256	3.69375	1.7494	0.473609	799.124	0.00235204	0.481399	0.211079	0.0169624
20068	0.108698	0.0868268	3.97148	1.91429	0.482008	0.0994423	2.02685	3.72031	1.70841	0.459211	43933.8	4.28335e-05	0.470982	0.20626	0.0171257
