cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.158322	0.165244	3.54796	1.62111	0.456913	-1.8458	0.116023	3.40738	1.46717	0.430587	0.00060318	2.00824	0.444016	0.000196177	0.000363092
20001	0.202401	0.186792	3.51828	1.56174	0.443893	-1.79697	0.169375	3.44662	1.52467	0.442366	7.58903e-05	1.99874	0.443138	2.45847e-05	0.000631233
20002	0.103254	0.12319	3.76871	1.71983	0.456344	-1.74206	0.269736	3.63449	1.64512	0.452642	0.00630673	1.7026	0.454527	0.00159379	0.000845779
20003	0.0472332	-0.0201464	3.83591	1.68209	0.438512	-1.73408	0.320594	3.45254	1.51375	0.438445	0.0365904	1.58654	0.438481	0.00900512	0.0010764
20004	0.00227874	0.0120577	3.8236	1.72962	0.452353	-1.71258	0.358648	3.60505	1.6563	0.459439	0.0408483	1.47038	0.455792	0.00879584	0.00139665
20005	0.0360556	0.0150592	3.71658	1.65791	0.446085	-1.58235	0.461965	3.5584	1.58336	0.444963	0.0762532	1.30962	0.445536	0.0151786	0.00159861
20006	-0.00397765	0.0214394	3.58662	1.51703	0.422969	-1.52559	0.483113	3.8718	1.71877	0.44392	0.0920582	1.15765	0.433845	0.0162087	0.00185974
20007	0.0274893	0.0226895	3.74683	1.65139	0.440742	-1.53262	0.454217	3.546	1.56866	0.442375	0.0765077	1.21697	0.441536	0.0142585	0.00210271
20008	0.00691245	0.046072	3.66807	1.65194	0.450357	-1.53654	0.420573	3.88578	1.70256	0.438151	0.0588732	1.19112	0.444078	0.0103494	0.00242804
20009	0.0158776	0.0538543	3.75435	1.66309	0.442976	-1.51322	0.445314	3.4686	1.64025	0.472886	0.0655395	1.16907	0.457339	0.0114701	0.0027323
20010	0.0349089	-0.0320373	3.85648	1.68912	0.437994	-1.50998	0.473199	3.63108	1.59321	0.43877	0.106953	1.19335	0.43837	0.0190809	0.00298252
20011	0.0230614	-0.016583	3.7172	1.65872	0.446229	-1.49117	0.502895	3.53925	1.50048	0.423954	0.117693	1.14645	0.435364	0.0209187	0.00314591
20012	-0.0929931	-0.0879988	3.62447	1.64999	0.455235	-1.40998	0.563546	3.3634	1.55873	0.463438	0.244751	0.86723	0.459183	0.0320314	0.00338808
20013	-0.0817045	-0.0903815	3.63095	1.67124	0.460278	-1.45574	0.610592	3.64931	1.60533	0.439899	0.260259	0.943993	0.450063	0.0361534	0.00366149
20014	-0.0135345	-0.0446429	3.82999	1.74628	0.455948	-1.33048	0.675879	3.68323	1.75399	0.476211	0.299338	0.867168	0.465882	0.035771	0.00395263
20015	-0.0429091	-0.0229385	3.82933	1.7455	0.455823	-1.2895	0.679029	3.69283	1.80876	0.489804	0.317094	0.776991	0.472505	0.0335149	0.00418918
20016	-0.0680686	-0.0869691	3.87193	1.60538	0.41462	-1.27706	0.719631	3.89543	1.61392	0.41431	0.445111	0.730833	0.414464	0.0481169	0.00449562
20017	-0.0563509	-0.093539	3.71548	1.59645	0.429675	-1.21762	0.784324	3.58486	1.56202	0.435727	0.571466	0.674268	0.432647	0.0575184	0.00483945
20018	-0.118704	-0.111742	3.69364	1.55855	0.421954	-1.15039	0.83857	3.81381	1.7144	0.449523	0.848474	0.532187	0.435959	0.0645606	0.00505347
20019	-0.235775	-0.235765	3.43028	1.49378	0.435467	-1.23716	0.813222	3.99647	1.61324	0.403666	1.09734	0.501385	0.418354	0.0813753	0.0051986
20020	-0.238282	-0.193399	3.37053	1.4562	0.43204	-1.00493	0.912871	3.65255	1.69351	0.463651	2.08222	0.293878	0.44848	0.0885784	0.00552461
20021	-0.277632	-0.236543	3.40302	1.53632	0.451458	-1.0723	0.935955	3.40217	1.57483	0.46289	2.17695	0.315752	0.457173	0.0995249	0.00580064
20022	-0.136118	-0.211589	3.48061	1.53031	0.439667	-1.10129	0.914185	3.51358	1.59276	0.453315	1.36049	0.465777	0.446523	0.0921496	0.00609863
20023	-0.348974	-0.242982	3.26187	1.4945	0.458174	-1.01859	0.931665	3.55115	1.64703	0.463803	3.07728	0.224191	0.461108	0.0989835	0.00637741
20024	-0.280184	-0.235768	3.50889	1.48	0.421786	-1.02596	0.980069	3.6117	1.66341	0.46056	2.65787	0.27809	0.441453	0.105247	0.00662179
20025	-0.229193	-0.219131	3.62056	1.52933	0.422402	-1.03066	0.999776	3.7286	1.63931	0.439659	2.31299	0.321171	0.431157	0.104969	0.00704109
20026	-0.220132	-0.177009	3.61152	1.59636	0.442018	-0.941899	1.03816	3.35619	1.59838	0.476247	2.83452	0.260474	0.458505	0.10363	0.00734323
20027	-0.12707	-0.16983	3.616	1.67117	0.46216	-1.02792	1.02963	3.86408	1.68588	0.436296	1.77283	0.405764	0.448799	0.0968156	0.00751482
20028	-0.13793	-0.149051	3.59622	1.52919	0.42522	-0.976453	1.0643	3.67092	1.74016	0.47404	2.09382	0.351561	0.449881	0.101231	0.00766817
20029	-0.169903	-0.186101	3.44362	1.59891	0.464309	-0.862485	1.09031	3.79481	1.71281	0.451356	3.39655	0.239835	0.457518	0.109568	0.00805938
20030	-0.0799259	-0.0785643	3.78217	1.72459	0.455979	-0.97742	1.08751	3.35841	1.64813	0.490747	1.68808	0.402748	0.472331	0.0916028	0.00831427
20031	-0.110999	-0.0948546	3.65888	1.70849	0.466945	-0.852483	1.08822	3.97923	1.61866	0.406777	2.5458	0.274899	0.435599	0.0952054	0.0085499
20032	-0.0784584	-0.152589	3.48428	1.63455	0.469122	-1.00412	1.00539	3.69447	1.70661	0.461937	1.56496	0.42842	0.465424	0.0912259	0.00880471
20033	-0.159777	-0.148255	3.80378	1.65673	0.435549	-1.02707	1.04903	3.77876	1.78901	0.473439	1.90574	0.376101	0.454432	0.0942499	0.00916378
20034	-0.127687	-0.110919	3.82851	1.70815	0.446165	-0.955108	1.12328	3.61293	1.62782	0.450554	2.22492	0.342313	0.448296	0.102503	0.00940711
20035	-0.0950273	-0.144076	3.773	1.61597	0.428298	-0.890136	1.14336	3.74908	1.71519	0.457497	2.62181	0.316099	0.442851	0.110681	0.00974348
20036	-0.0596803	-0.0940851	3.76415	1.63657	0.434779	-0.803623	1.15914	3.58783	1.82649	0.50908	2.8378	0.276725	0.471039	0.10188	0.0100856
20037	-0.106051	-0.142928	3.70313	1.74411	0.470983	-0.873038	1.18238	3.80599	1.78669	0.469441	2.98577	0.294135	0.470201	0.110659	0.0102923
20038	-0.223542	-0.182093	3.71128	1.76289	0.475009	-0.73752	1.25349	3.59444	1.68992	0.470149	7.80128	0.132087	0.472618	0.1299	0.0104448
20039	-0.14564	-0.190301	3.81388	1.67652	0.439583	-0.765398	1.29349	3.70828	1.60517	0.432861	5.73192	0.19205	0.436269	0.143693	0.0106566
20040	-0.178439	-0.154068	3.69826	1.66966	0.451472	-0.647419	1.27759	3.62933	1.63964	0.451775	9.31904	0.109971	0.451622	0.134138	0.0107898
20041	-0.136997	-0.203423	3.85467	1.69336	0.439301	-0.684116	1.29544	3.60134	1.67356	0.464705	7.50517	0.14967	0.451571	0.143026	0.0111179
20042	-0.194072	-0.194628	3.32235	1.56786	0.471912	-0.693206	1.27681	3.53687	1.72214	0.486911	8.69056	0.124567	0.479646	0.14134	0.0114722
20043	-0.119174	-0.12276	3.33746	1.62508	0.486921	-0.638262	1.33517	3.24199	1.56492	0.482703	7.88845	0.134726	0.484843	0.142854	0.0116727
20044	-0.175802	-0.198877	3.45736	1.53083	0.442775	-0.667288	1.37442	3.68623	1.72843	0.468888	10.247	0.120779	0.45625	0.159635	0.011742
