cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.0241181	0.0212741	4.11799	1.97158	0.478773	3.95512	0.039928	3.91123	1.93372	0.494401	2.25182e-05	7.72638	0.486386	2.22861e-05	0.000361805
20001	0.0459523	0.0888451	3.847	1.88455	0.489875	4.07704	0.0179039	3.91066	1.9452	0.497409	0.000309708	8.12483	0.493673	0.000328581	0.000620715
20002	0.159711	0.172514	4.28732	2.14068	0.499305	3.94608	-0.0480458	3.85514	1.88437	0.488795	0.00339317	7.16829	0.494329	0.00301388	0.000900303
20003	0.117794	0.140478	4.04425	2.14612	0.53066	3.76714	-0.197738	3.82962	1.77633	0.463839	0.00858933	6.65888	0.49816	0.00724159	0.00117761
20004	0.178466	0.14223	3.92432	2.02153	0.515129	3.8241	-0.20477	3.82231	1.84184	0.481866	0.00905971	6.6453	0.498716	0.0077353	0.00139661
20005	0.0697902	0.115548	3.94136	2.05884	0.522367	3.69853	-0.235597	4.01684	1.87222	0.466094	0.00936403	6.58387	0.493964	0.00778443	0.0016646
20006	0.177795	0.14323	3.87447	2.02173	0.521808	3.71376	-0.30631	3.59892	1.82087	0.505949	0.016163	6.25152	0.514171	0.0129835	0.00189735
20007	0.209285	0.110178	4.00234	2.01228	0.502775	3.62134	-0.383719	3.98164	1.87561	0.471064	0.0209527	5.82107	0.486961	0.0154509	0.00220481
20008	0.100671	0.106563	4.13695	2.0622	0.498483	3.56601	-0.437592	3.8853	1.92869	0.496406	0.0246578	6.00429	0.497477	0.01822	0.00248171
20009	0.061558	0.101471	3.85715	1.9275	0.499722	3.51735	-0.536343	4.08648	2.04026	0.499272	0.0340637	5.97126	0.49949	0.0250036	0.00268289
20010	0.0401684	0.0110788	4.16973	1.97918	0.474654	3.40933	-0.589122	4.37087	2.06034	0.471379	0.0317358	5.67562	0.472978	0.0218193	0.00286863
20011	0.0340066	0.0539644	3.84252	1.95111	0.507768	3.27752	-0.666239	3.9401	1.91789	0.486761	0.0493035	5.2602	0.497133	0.0324448	0.00321438
20012	0.157367	0.0859067	3.78987	1.82441	0.481391	3.40027	-0.556488	3.76995	1.88143	0.499059	0.0392407	5.2582	0.490202	0.0270984	0.00345405
20013	0.179408	0.164358	3.86723	1.82028	0.470694	3.43961	-0.564247	3.74774	1.87815	0.501141	0.0499455	5.31445	0.485679	0.0346582	0.00372738
20014	0.212442	0.224042	3.91581	1.86808	0.47706	3.40371	-0.596008	3.99114	1.84199	0.461519	0.0660318	5.0921	0.469216	0.043371	0.00399492
20015	0.256279	0.210115	4.35488	2.03189	0.466578	3.36018	-0.636114	3.50289	1.91324	0.546189	0.0743293	4.8171	0.502067	0.0434299	0.00434581
20016	0.189497	0.224394	4.02492	2.01228	0.499954	3.20346	-0.740266	4.09357	1.99617	0.487636	0.102441	4.54198	0.493743	0.0548803	0.00460304
20017	0.212808	0.224692	3.99634	2.03744	0.509825	3.27239	-0.721418	4.23352	2.01212	0.475284	0.0956222	4.68052	0.492057	0.0523916	0.00492597
20018	0.249372	0.254376	4.06844	1.86519	0.458453	3.19908	-0.784602	3.89923	2.02518	0.51938	0.124067	4.35038	0.488269	0.0648991	0.00511507
20019	0.126275	0.212982	3.68377	2.02672	0.550175	3.14822	-0.841231	3.88427	1.85335	0.477144	0.121698	4.56609	0.512692	0.0668534	0.00528515
20020	0.215726	0.203507	3.9748	2.01485	0.506906	3.04307	-0.87648	3.68673	1.87391	0.508286	0.145908	3.99694	0.50757	0.0697856	0.00558068
20021	0.14946	0.148518	3.83362	2.03374	0.530502	3.0765	-0.874549	3.7477	1.82407	0.486718	0.122166	4.28377	0.508858	0.0635491	0.00581871
20022	0.140923	0.121062	3.94267	1.83247	0.464778	3.11338	-0.872916	3.85611	1.97981	0.513421	0.11182	4.41776	0.48883	0.0608764	0.00608651
20023	0.157335	0.0970175	3.78024	1.9628	0.519228	3.10392	-0.852766	3.69681	1.82147	0.492714	0.103899	4.34118	0.506119	0.0562694	0.00623177
20024	0.0243327	0.113078	3.77053	2.10805	0.559085	3.05344	-0.893614	3.91687	1.88597	0.4815	0.110449	4.58775	0.519554	0.0596783	0.0064314
20025	0.196061	0.144765	4.08521	1.99553	0.488476	3.13549	-0.893624	3.89829	1.87825	0.481814	0.124794	4.32013	0.485223	0.0650897	0.00677006
20026	0.0791419	0.0786414	3.97304	2.06116	0.518787	3.05568	-0.951311	4.0549	1.85461	0.457375	0.119732	4.42989	0.487768	0.0634601	0.00706765
20027	0.00846541	0.0614618	3.71274	1.95509	0.52659	3.02187	-0.977017	4.08018	1.95285	0.478618	0.118763	4.5403	0.501473	0.064568	0.0072455
20028	0.0667038	0.074748	3.93045	1.94581	0.495059	2.94278	-1.07889	4.358	2.10465	0.482939	0.160893	4.13592	0.488686	0.0759435	0.00744882
20029	0.0578453	0.119105	3.8362	1.9602	0.510973	2.93562	-1.07844	3.98775	1.88953	0.473834	0.173168	4.1408	0.492044	0.085235	0.00763316
20030	0.0491009	0.0653505	4.10498	1.81197	0.441408	2.71608	-1.17453	3.93076	1.81597	0.461989	0.216134	3.55638	0.451475	0.0958313	0.00806111
20031	0.0866447	0.11029	3.9031	1.84765	0.473381	2.71334	-1.27254	4.10506	1.906	0.464305	0.277151	3.44978	0.468729	0.11302	0.00839582
20032	0.0785165	0.1132	3.68909	1.95397	0.529662	2.78036	-1.30616	3.84351	1.74987	0.455279	0.275973	3.64998	0.491708	0.119756	0.00880048
20033	0.0803509	0.0486871	4.01845	2.02214	0.503215	2.60022	-1.39443	4.32595	1.89279	0.437542	0.327978	3.17488	0.469169	0.117431	0.00895102
20034	-0.00378038	0.0059155	4.09103	2.06505	0.504776	2.54971	-1.47024	4.02874	1.90994	0.47408	0.334192	3.26016	0.489546	0.120581	0.00916136
20035	-0.0329942	-0.00282316	4.23776	2.12009	0.500285	2.49598	-1.49575	4.23405	1.98293	0.468328	0.348489	3.19785	0.484314	0.11962	0.00942587
20036	0.0642452	0.0562321	3.90749	1.8517	0.473886	2.40965	-1.5902	3.83461	2.08873	0.544704	0.492777	2.75046	0.508962	0.146807	0.00964814
20037	0.155909	0.0429571	3.95508	1.88312	0.476128	2.3196	-1.62877	3.94479	2.06349	0.523092	0.596953	2.34078	0.499579	0.150468	0.00992005
20038	-0.0399681	0.00651245	3.72235	1.90296	0.511226	2.40005	-1.6535	4.3517	2.06421	0.474347	0.462848	2.97684	0.491349	0.148023	0.0102888
20039	-0.028715	0.0386431	4.13397	1.89742	0.458982	2.37527	-1.68567	4.04089	2.15455	0.533187	0.514478	2.88958	0.495662	0.155075	0.0105186
20040	-0.0354786	0.0226108	3.99973	1.94412	0.486062	2.27657	-1.78496	3.8994	2.04407	0.524201	0.611221	2.67277	0.504889	0.170066	0.0107429
20041	0.0296618	0.0398607	3.94118	1.99761	0.506855	2.09936	-1.82837	3.82319	1.85774	0.485913	0.814794	2.14183	0.496543	0.184633	0.0109213
20042	0.0217442	0.0684913	3.88776	1.79759	0.462371	2.17272	-1.83357	3.96348	1.96374	0.495459	0.781947	2.31335	0.479075	0.193927	0.0110484
20043	0.103072	0.0678282	3.84145	1.79882	0.468267	2.22227	-1.77718	4.09372	2.01702	0.492712	0.757969	2.24551	0.480878	0.182427	0.0113549
20044	0.00551911	0.0637229	3.62628	1.81488	0.500479	2.11926	-1.86973	3.8307	2.06219	0.538332	0.836687	2.23396	0.519925	0.194308	0.0114899
20045	0.0561981	0.0335452	4.06832	1.89923	0.466833	2.04853	-1.94706	3.80313	1.96736	0.517301	0.988254	1.9847	0.491217	0.202399	0.0118769
20046	0.00592614	0.0586144	4.17253	2.03493	0.487696	1.99338	-1.97948	3.75368	1.89331	0.504388	1.05161	1.97498	0.495601	0.209167	0.012064
20047	0.0767617	0.0508986	4.25211	2.18868	0.514727	2.03754	-1.92409	4.08229	2.02947	0.49714	1.01455	1.92232	0.506113	0.187846	0.0123129
