cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	-0.307617	-0.356579	3.77645	1.69814	0.449667	-2.22609	-0.250443	3.85913	1.70954	0.442986	0.00306067	1.84026	0.44629	0.000826165	0.000354045
20001	-0.27823	-0.321275	3.65948	1.69702	0.463733	-2.27696	-0.196183	3.71606	1.661	0.446977	0.00391694	1.99747	0.455291	0.00116419	0.000626435
20002	-0.218576	-0.227289	3.33547	1.65238	0.495395	-2.18744	-0.147761	3.6889	1.77541	0.481285	0.00163161	1.93821	0.487985	0.000461306	0.000857001
20003	-0.176066	-0.162225	3.88589	1.77719	0.457344	-2.18868	-0.175319	3.75765	1.82755	0.486354	4.2331e-05	2.0253	0.471606	1.18975e-05	0.00110484
20004	-0.104058	-0.158624	3.71513	1.88499	0.507381	-2.08139	-0.124509	3.75269	1.71806	0.457822	0.000297667	1.95493	0.482477	8.07875e-05	0.00136974
20005	-0.253234	-0.172871	4.03133	1.75111	0.434376	-2.14812	-0.100878	3.55308	1.82414	0.513397	0.00144351	1.79529	0.471395	0.000362476	0.00161678
20006	-0.137221	-0.151257	3.65059	1.67757	0.459532	-2.0973	-0.121014	3.89497	1.81638	0.466341	0.000238071	1.92095	0.463047	6.54733e-05	0.00181347
20007	-0.142368	-0.155894	3.68703	1.66523	0.451644	-1.98826	0.0152895	3.60899	1.81831	0.503827	0.00860024	1.70367	0.477457	0.00209966	0.00199787
20008	-0.162942	-0.136	3.69751	1.79869	0.486459	-1.89698	0.0999988	3.52017	1.7963	0.510287	0.0185227	1.50344	0.49808	0.00386012	0.00224409
20009	-0.0506076	-0.122493	3.75543	1.70932	0.455159	-1.84314	0.188481	3.85583	1.8831	0.488376	0.0300962	1.60659	0.471987	0.00668813	0.00248861
20010	-0.249434	-0.172586	3.55848	1.77677	0.499304	-1.76172	0.25937	3.82429	1.86326	0.487218	0.0815853	1.1435	0.493043	0.012659	0.00274731
20011	-0.189214	-0.210909	3.8086	1.79847	0.472211	-1.68185	0.271635	3.78253	1.77934	0.47041	0.104511	1.11399	0.471314	0.0160178	0.00305186
20012	-0.176995	-0.196924	3.9385	1.8984	0.48201	-1.64318	0.411794	3.86331	1.72685	0.446987	0.172367	1.07485	0.464667	0.0249281	0.00327261
20013	-0.249252	-0.201139	4.01698	2.02113	0.503147	-1.48007	0.514761	3.65228	1.79876	0.492504	0.338314	0.757452	0.498078	0.0324696	0.00346982
20014	-0.215003	-0.172166	3.54279	1.95596	0.552096	-1.38711	0.598721	3.69716	1.756	0.47496	0.432563	0.686914	0.512706	0.038502	0.00374449
20015	-0.202029	-0.194963	3.72623	1.78497	0.479029	-1.36049	0.669541	3.89191	1.85001	0.475348	0.556893	0.671014	0.477148	0.0489113	0.00390237
20016	-0.143297	-0.206639	3.9016	1.69925	0.435526	-1.20905	0.789188	3.76681	1.77181	0.470373	0.873073	0.56792	0.452643	0.0666942	0.00412451
20017	-0.206935	-0.208165	3.69237	1.65536	0.448319	-1.0851	0.884655	3.72556	1.78068	0.477963	1.54864	0.385583	0.463207	0.0799822	0.00448517
20018	-0.139164	-0.181482	3.55179	1.68886	0.475495	-1.09057	0.891455	3.59159	1.79055	0.498541	1.27181	0.452583	0.487082	0.0764311	0.00469422
20019	-0.157005	-0.159333	3.50588	1.70527	0.486403	-1.05913	0.957233	3.76967	1.73171	0.459379	1.53193	0.406912	0.472401	0.0831825	0.00497076
