cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.188954	0.199206	3.91847	1.95897	0.499933	4.1458	0.206464	4.03807	2.02027	0.500306	3.36392e-06	7.82833	0.500122	3.31055e-06	0.000391711
20001	0.107236	0.169819	3.95802	1.92348	0.485971	4.1806	0.177426	3.69012	1.85136	0.501706	3.48774e-06	8.29616	0.493563	3.8345e-06	0.00063704
20002	0.166282	0.182408	3.77879	1.9339	0.511776	4.18598	0.131518	3.90368	1.84945	0.473771	0.000160283	8.07898	0.492465	0.000171191	0.000851911
20003	0.239395	0.206424	3.64679	1.86693	0.511936	4.14295	0.108422	4.08491	1.88444	0.461317	0.0006303	7.61888	0.485193	0.000639968	0.00107206
20004	0.156205	0.184237	3.88523	1.8756	0.482751	4.06382	0.0226329	3.7565	1.8131	0.482657	0.00171033	7.63471	0.482705	0.00176774	0.00132797
20005	0.298908	0.18199	3.80497	1.96929	0.517558	3.88346	-0.010432	3.36126	1.73513	0.516214	0.00288165	6.4245	0.516928	0.00249381	0.00154434
20006	0.268192	0.225597	3.86452	2.11601	0.547549	3.87432	-0.0143481	3.61459	1.85026	0.511886	0.00442734	6.50209	0.530313	0.00361765	0.00180822
20007	0.103043	0.146585	4.04714	1.97263	0.487412	3.93859	-0.0609219	4.01179	1.97098	0.491297	0.00292693	7.35569	0.489346	0.00272361	0.00201782
20008	0.0708031	0.0501718	3.78618	1.91958	0.506997	3.9418	-0.122428	3.82946	1.83992	0.480465	0.00198809	7.49231	0.493656	0.0019781	0.00224217
20009	-0.0134471	-0.00626562	4.08306	1.87139	0.45833	3.83985	-0.121277	3.74641	1.90454	0.508363	0.000890873	7.42397	0.482271	0.000875458	0.00245325
20010	-0.0228229	-0.0332925	3.58674	1.81635	0.506407	3.69418	-0.249927	4.02256	1.89633	0.471423	0.00339679	6.90807	0.487913	0.00315177	0.00274349
20011	-0.123712	-0.0960556	3.69837	1.93614	0.523511	3.70966	-0.318265	4.14548	1.87978	0.453453	0.00336018	7.34736	0.486485	0.00322611	0.00301104
20012	-0.0943221	-0.0905711	3.6115	1.96211	0.543294	3.5537	-0.374662	3.81016	1.7455	0.458117	0.00606457	6.65403	0.499566	0.00541527	0.00317574
20013	-0.226823	-0.127122	3.56273	2.00476	0.562703	3.64673	-0.400633	3.86087	1.84981	0.479118	0.00498572	7.50222	0.519232	0.00483088	0.00337892
20014	-0.0583023	-0.0774166	4.21399	2.02063	0.479505	3.44481	-0.500095	3.72609	1.95004	0.523347	0.0145583	6.13589	0.500079	0.0111289	0.00363518
20015	-0.0563081	-0.0538823	3.80683	1.95222	0.51282	3.47767	-0.543704	3.71289	1.92522	0.518524	0.0192109	6.24449	0.515636	0.0152412	0.00389709
20016	-0.0701142	-0.0142357	3.96797	1.91412	0.482392	3.43265	-0.546133	3.95068	1.73013	0.437932	0.0230587	6.13466	0.460211	0.0190481	0.00414754
20017	0.100746	0.0363627	3.65604	1.71405	0.468828	3.40177	-0.582324	3.57396	1.65289	0.462482	0.0351273	5.44837	0.465691	0.0276494	0.00430749
20018	-0.0138581	0.0814487	3.52701	1.63657	0.46401	3.48955	-0.559934	3.90344	1.72066	0.440806	0.033516	6.13694	0.45182	0.0297372	0.00457305
20019	-0.034276	0.0146505	3.59755	1.72364	0.479114	3.41792	-0.570494	3.9262	1.67112	0.425633	0.02873	5.95881	0.451205	0.0246068	0.00474133
20020	0.123568	0.0842707	3.9683	1.68931	0.425702	3.3641	-0.619149	3.78648	1.66367	0.439372	0.0471191	5.25052	0.432377	0.035597	0.00500546
20021	0.0857281	0.123046	4.09066	1.85481	0.453426	3.31031	-0.626348	3.59309	1.76122	0.490167	0.0540099	5.19897	0.470607	0.0373934	0.00530652
20022	0.114092	0.17042	3.8143	1.77463	0.465257	3.3489	-0.655923	3.73085	1.93886	0.519684	0.0652563	5.23201	0.49217	0.043971	0.00564012
20023	0.144058	0.15529	3.80908	1.79495	0.47123	3.28432	-0.733336	3.75901	2.02468	0.53862	0.0800767	4.93061	0.504702	0.0491674	0.00598914
