cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	-0.255744	-0.220928	3.97249	1.80177	0.453562	-2.1704	-0.210511	3.86222	1.83693	0.475616	2.96039e-05	1.83296	0.464433	7.46001e-06	0.000402641
20001	-0.246925	-0.226267	3.91295	1.84336	0.471091	-2.17548	-0.186826	3.962	2.0072	0.506611	0.000418254	1.85966	0.488962	0.00010104	0.00063676
20002	-0.249621	-0.23761	3.84114	1.78201	0.463928	-2.08825	-0.100362	3.82911	1.96912	0.514251	0.00557218	1.69027	0.48905	0.00125447	0.000829891
20003	-0.134515	-0.198965	3.68327	1.76602	0.47947	-2.03039	-0.0505011	4.13023	1.98873	0.481507	0.00613229	1.79718	0.480547	0.00146616	0.0010795
20004	-0.105329	-0.131573	3.71578	1.91266	0.514739	-1.98898	0.0375345	4.11462	1.94962	0.473826	0.00805983	1.77406	0.493241	0.00184857	0.00132649
20005	-0.177642	-0.103242	4.1527	1.98156	0.477175	-1.95764	0.129419	3.83056	1.87434	0.489313	0.0170848	1.58419	0.482999	0.00349909	0.00156986
20006	-0.262857	-0.117936	3.98653	2.08108	0.522027	-1.83048	0.154793	3.70233	1.87232	0.505714	0.0302679	1.22871	0.514172	0.00468394	0.00174208
20007	-0.14839	-0.167711	3.74576	1.94197	0.518445	-1.95333	0.1547	3.71464	1.8815	0.506509	0.0319076	1.6289	0.512502	0.00675425	0.00201822
20008	-0.144301	-0.196865	4.07584	1.91706	0.470348	-1.84814	0.170018	3.80247	1.82725	0.480543	0.0463659	1.45153	0.475269	0.00891153	0.00224676
20009	-0.281872	-0.303834	3.85359	1.92779	0.500258	-1.81013	0.262834	3.99305	1.89917	0.475619	0.137488	1.16779	0.48772	0.0205561	0.00258114
20010	-0.224611	-0.267006	3.98665	1.87356	0.469959	-1.59296	0.392263	3.68741	1.73303	0.469987	0.23213	0.93619	0.469973	0.0292609	0.00275321
20011	-0.283158	-0.257006	4.25217	1.84777	0.434547	-1.51517	0.481891	3.88313	1.69161	0.435632	0.359698	0.758927	0.435065	0.0371497	0.0029827
20012	-0.220455	-0.22508	3.86991	1.91979	0.49608	-1.50073	0.458024	3.78248	1.73587	0.458925	0.284687	0.819553	0.477715	0.0309397	0.0032269
20013	-0.235917	-0.237965	4.08421	2.05889	0.504109	-1.54082	0.456717	3.81587	1.81102	0.474602	0.283411	0.851384	0.489857	0.0302476	0.00348206
20014	-0.180527	-0.224115	3.90774	2.02261	0.517591	-1.54199	0.493182	3.97093	1.9579	0.493059	0.27758	0.926784	0.505227	0.0313182	0.00364474
20015	-0.28877	-0.250366	4.10714	1.97972	0.482019	-1.44905	0.535815	4.26202	2.08014	0.488064	0.459114	0.673123	0.485097	0.0366827	0.00387895
20016	-0.222994	-0.279371	3.94035	1.92785	0.489258	-1.38255	0.561737	4.16222	2.11333	0.507741	0.526163	0.672284	0.498752	0.0419509	0.00404904
20017	-0.353667	-0.276065	3.84095	1.85256	0.482317	-1.36111	0.607458	3.95026	2.11529	0.53548	0.769115	0.507475	0.509272	0.0469005	0.00437914
20018	-0.247104	-0.25381	4.32708	2.04067	0.471606	-1.29783	0.633851	3.80839	1.92275	0.504872	0.713695	0.552016	0.487178	0.0473703	0.00463536
20019	-0.212148	-0.184587	4.23938	2.14135	0.50511	-1.30865	0.678483	4.01938	1.968	0.489627	0.61955	0.601154	0.497575	0.043373	0.00490648
20020	-0.208974	-0.232031	3.85695	1.89244	0.490658	-1.24221	0.699448	4.12153	2.08124	0.504969	0.812732	0.533789	0.498051	0.0517865	0.00506405
20021	-0.210863	-0.238427	3.83523	1.87792	0.48965	-1.31226	0.669466	3.76273	1.96565	0.522402	0.679482	0.606544	0.50587	0.0509096	0.00530935
20022	-0.186143	-0.204448	4.11384	2.04811	0.49786	-1.14221	0.763516	4.19623	2.02588	0.482785	1.02504	0.457034	0.490248	0.0543958	0.00556272
20023	-0.173613	-0.168973	3.67162	1.98092	0.539523	-1.1214	0.837542	3.85037	1.96333	0.509907	1.12777	0.449147	0.524363	0.0603659	0.00581033
20024	-0.195711	-0.216449	3.86684	1.8062	0.4671	-1.19892	0.840703	4.037	1.94211	0.481076	1.11044	0.503211	0.474238	0.0694002	0.00597464
20025	-0.184826	-0.196699	3.54681	1.7062	0.481053	-1.15104	0.864543	3.98458	2.06444	0.518107	1.20637	0.466785	0.500657	0.0695152	0.00623463
20026	-0.280199	-0.235234	3.93915	1.93586	0.491439	-1.11111	0.836898	4.1789	2.14136	0.512423	1.6649	0.345206	0.502241	0.0658714	0.00652873
20027	-0.144711	-0.184734	4.16457	2.04204	0.490335	-1.11271	0.900523	3.93404	2.01855	0.513099	1.25695	0.468508	0.501393	0.067642	0.00688585
20028	0.01571	-0.120715	3.83997	1.95692	0.509617	-1.14421	0.87356	3.95373	1.95787	0.495197	0.734777	0.672709	0.502302	0.0594103	0.00705757
20029	-0.223416	-0.113143	3.57102	1.91475	0.536191	-1.00427	0.920468	3.91999	1.85852	0.474113	1.75216	0.304867	0.503706	0.0661359	0.00738888
20030	-0.0924543	-0.110708	3.77378	2.00908	0.532378	-0.890079	1.10183	4.02529	1.89798	0.471514	2.31096	0.318103	0.500964	0.0860265	0.00749771
20031	-0.117751	-0.0589394	4.09776	2.07437	0.506219	-0.841367	1.17825	4.00756	1.88883	0.471317	2.92316	0.261811	0.488962	0.0880913	0.00775492
20032	-0.0488354	-0.0515737	4.07024	1.91909	0.471493	-0.79536	1.21864	4.01146	1.97449	0.492212	2.8951	0.27865	0.481777	0.0939139	0.00798642
20033	0.0421716	0.0103302	3.84789	1.84843	0.480376	-0.811103	1.22294	4.031	1.89319	0.469657	2.0196	0.364039	0.474892	0.0894997	0.00827963
20034	-0.0306171	0.00933802	3.72542	1.76248	0.473097	-0.766091	1.27247	4.28412	1.93255	0.451097	2.9496	0.270461	0.461329	0.0974757	0.00853209
20035	0.0937267	0.0627558	3.58773	1.76379	0.491618	-0.736037	1.27396	4.11841	2.04	0.495336	2.13073	0.344254	0.493605	0.0879797	0.00892001
20036	0.168167	0.088126	3.83084	1.90858	0.498214	-0.651257	1.27261	3.98724	2.08229	0.522238	2.08951	0.335728	0.510467	0.0808257	0.00915958
20037	0.166946	0.155529	4.07231	1.98328	0.487014	-0.64875	1.3436	3.96031	2.08659	0.526875	2.12141	0.33268	0.506667	0.0798235	0.00941212
20038	0.18424	0.180709	4.28201	2.06922	0.483236	-0.631914	1.35851	4.29982	2.16858	0.504342	2.08259	0.333053	0.493811	0.0756808	0.00971631
20039	0.20853	0.209115	3.69307	1.926	0.521518	-0.571862	1.43435	4.31653	2.15467	0.499166	2.46497	0.304506	0.509472	0.0842625	0.0101536
20040	0.269569	0.27943	3.60674	1.84721	0.512155	-0.58064	1.4735	4.2314	2.10218	0.496806	1.97247	0.361427	0.503869	0.0828212	0.0102635
20041	0.250094	0.217455	3.98301	1.99523	0.500934	-0.507587	1.5024	3.93223	1.9925	0.506711	2.87604	0.28704	0.503804	0.0938432	0.0106537
20042	0.224666	0.201946	4.28745	2.07537	0.484058	-0.488114	1.54925	3.74664	1.83625	0.490107	3.57291	0.254028	0.486879	0.104002	0.0109098
20043	0.232399	0.194439	4.31558	2.04915	0.474826	-0.421026	1.58964	3.75954	1.81574	0.482968	4.55912	0.213482	0.478617	0.111883	0.0110574
20044	0.2263	0.240889	4.32665	2.18413	0.504808	-0.349309	1.66216	4.19111	1.93644	0.462036	6.09671	0.165663	0.483763	0.109224	0.0112813
20045	0.162007	0.204208	4.02311	1.97368	0.490586	-0.463462	1.62971	3.86298	1.8212	0.471449	5.19423	0.195606	0.481212	0.118115	0.0114177
20046	0.204134	0.185462	3.79265	1.97526	0.520813	-0.378374	1.60861	3.69447	1.85996	0.503445	5.96895	0.169657	0.512243	0.116677	0.0116492
20047	0.310189	0.337357	4.20687	1.93203	0.459257	-0.261399	1.71272	3.99641	1.89804	0.474936	5.7899	0.163356	0.466895	0.109951	0.0119611
20048	0.3195	0.329201	4.01255	1.94657	0.48512	-0.235824	1.77312	3.72772	1.89104	0.507291	6.76072	0.154192	0.495798	0.119632	0.0119856
20049	0.205695	0.253129	3.82458	2.04125	0.533717	-0.246755	1.74926	3.81903	1.90858	0.499754	10.9344	0.102355	0.516748	0.12415	0.012148
20050	0.338728	0.270682	3.66423	1.84407	0.503263	-0.139468	1.78758	4.00682	2.0127	0.502318	10.0623	0.114336	0.50277	0.129849	0.0122094
20051	0.190951	0.262539	3.82931	2.04316	0.533558	-0.23335	1.76907	4.19624	2.07564	0.494642	12.6069	0.0900155	0.513211	0.121134	0.0124824
20052	0.346421	0.265135	3.95476	1.99397	0.504195	-0.226781	1.8383	3.92087	1.94261	0.495454	7.5324	0.16428	0.499843	0.135881	0.0127953
20053	0.117918	0.035892	4.01994	1.95517	0.486367	-0.335669	1.62422	4.01193	2.00379	0.499459	12.2619	0.10287	0.492907	0.137476	0.012905
20054	0.00874427	0.00717439	3.71838	2.00078	0.538079	-0.383745	1.60295	3.92866	1.84405	0.469384	16.5305	0.0770241	0.502787	0.142118	0.013234
20055	0.013046	0.00118819	4.19198	2.09482	0.49972	-0.404889	1.61103	3.96233	1.91115	0.48233	14.837	0.0873346	0.49127	0.139276	0.0136388
20056	-0.0832448	-0.0149612	4.12554	1.92485	0.466568	-0.282739	1.73835	4.09814	1.87605	0.457781	77.2431	0.0198989	0.46219	0.168259	0.0139334
20057	0.0758654	0.127095	3.86461	1.9068	0.493401	-0.265899	1.76493	3.64505	1.76668	0.48468	22.9662	0.0584015	0.489168	0.154442	0.0140158
20058	0.0341688	0.039027	4.2236	1.95096	0.46192	-0.260826	1.78144	4.07148	1.83334	0.450289	34.8877	0.0435108	0.456211	0.167128	0.0141965
20059	-0.110996	-0.0265469	3.8209	1.78052	0.465995	-0.115251	1.82029	3.8271	1.77838	0.46468	188356.0	9.05418e-06	0.465337	0.193365	0.0143654
20060	-0.0282496	-0.081118	3.74186	1.88819	0.504612	-0.248847	1.84838	3.6379	1.77189	0.487065	76.5051	0.0243316	0.495962	0.202821	0.0146089
