cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.250427	0.223139	4.01416	1.93823	0.482848	4.21427	0.165648	3.95437	1.90952	0.48289	0.000210368	7.85601	0.482868	0.000214817	0.000405899
20001	0.134676	0.121993	4.13349	1.89338	0.458059	4.04628	0.04245	3.80387	1.82258	0.479138	0.000413514	7.65034	0.468161	0.000425698	0.000652252
20002	0.137603	0.126202	3.81735	1.98152	0.519084	4.01785	0.0468141	3.97383	1.84623	0.464597	0.000418589	7.52815	0.491293	0.000411662	0.000919486
20003	0.161928	0.10766	4.10713	1.87769	0.457177	4.03718	0.00363982	3.90778	1.89058	0.483798	0.000720504	7.5088	0.470157	0.000717698	0.00116693
20004	0.12864	0.157377	3.4925	1.76383	0.505032	3.90997	-0.056182	3.91153	1.84735	0.472284	0.00318969	7.14921	0.487732	0.00314902	0.00148496
20005	0.0663536	0.104899	3.93506	1.7125	0.43519	3.92826	-0.0744397	3.74751	1.88219	0.502252	0.00215648	7.45716	0.467902	0.00223292	0.00170191
20006	0.0326499	0.108693	3.79394	1.8008	0.474652	4.02814	-0.0286845	4.06761	1.86667	0.458911	0.0011822	7.98199	0.466508	0.00128547	0.00193138
20007	0.097639	0.135028	3.86657	1.80767	0.467514	3.91504	-0.130611	4.25639	2.02224	0.475108	0.00484226	7.28628	0.471493	0.00458728	0.00208052
20008	0.114565	0.130229	3.94106	1.85307	0.470196	3.86042	-0.120977	3.97597	1.86784	0.469784	0.00449737	7.0157	0.469989	0.00422405	0.00238306
20009	0.122156	0.155649	3.93324	1.85807	0.472403	3.89703	-0.172144	3.93789	1.90402	0.483513	0.0075404	7.12484	0.477961	0.0070931	0.00254485
20010	0.180918	0.151681	3.91701	1.88645	0.481605	3.71333	-0.29339	3.74161	1.81243	0.484397	0.0158751	6.23895	0.482969	0.0132181	0.00284108
20011	0.174488	0.154903	3.86299	2.02714	0.524761	3.72987	-0.282077	4.03572	1.96905	0.487906	0.015106	6.32036	0.505931	0.0118106	0.00320002
20012	0.0844143	0.113214	4.32813	2.01713	0.466051	3.71697	-0.252036	4.11596	2.03152	0.493571	0.0101101	6.59774	0.479465	0.00817452	0.0034344
20013	0.10867	0.0995272	4.30868	2.00131	0.464483	3.81903	-0.22301	3.71307	1.91164	0.514841	0.00755661	6.88339	0.487792	0.00660593	0.00363447
20014	0.125365	0.105588	3.8458	1.87654	0.487944	3.68164	-0.329261	4.04195	1.91228	0.47311	0.0149516	6.32353	0.480342	0.0123294	0.00379883
20015	0.0952825	0.143047	3.93189	1.77182	0.450628	3.72043	-0.274547	3.95415	1.8769	0.474668	0.0132696	6.57083	0.462682	0.0118131	0.00414256
20016	0.132604	0.0754067	3.65782	1.86035	0.508594	3.78827	-0.26162	4.08049	2.01589	0.494031	0.00849955	6.68195	0.500915	0.00727621	0.00432236
20017	-0.0248289	0.00449426	3.766	1.80448	0.47915	3.85463	-0.239731	4.11786	1.83944	0.446697	0.00396314	7.52512	0.462199	0.00407753	0.00453699
20018	0.177481	0.0804646	3.85211	1.7845	0.463254	3.6056	-0.328381	3.70718	1.87999	0.507121	0.0142235	5.876	0.484767	0.0112807	0.00482015
20019	-0.0156799	-0.00557349	3.8995	1.81699	0.465955	3.57996	-0.395526	4.06188	1.86301	0.458658	0.0117617	6.46433	0.462232	0.0102298	0.00513376
20020	-0.0451338	-0.0238278	3.7336	1.76265	0.472104	3.5939	-0.43359	3.59045	1.79753	0.500642	0.0126792	6.62127	0.486094	0.0116589	0.00537323
20021	0.028162	0.071331	3.9719	1.95097	0.491195	3.52615	-0.474384	3.64505	1.8387	0.504438	0.0243386	6.11796	0.497532	0.0192767	0.00579541
20022	0.107454	0.0682131	3.53717	1.81651	0.513549	3.44369	-0.508019	4.02167	1.90094	0.472675	0.0298319	5.56525	0.491802	0.021853	0.00606948
20023	0.146388	0.158033	4.19796	1.96572	0.468255	3.31542	-0.616501	3.80322	1.89378	0.497941	0.0597349	5.02138	0.482366	0.0374234	0.00624809
20024	0.247954	0.157401	3.82658	1.80767	0.472398	3.33223	-0.646189	4.00801	1.93049	0.481657	0.0678832	4.75638	0.477135	0.0414188	0.00647144
20025	0.150851	0.103746	3.59647	1.86962	0.51985	3.30151	-0.660279	3.92215	2.03596	0.519092	0.0588046	4.96334	0.519455	0.0360369	0.00682552
20026	0.130437	0.158729	3.74541	1.75959	0.469799	3.23431	-0.696567	4.23522	2.01344	0.475405	0.0759322	4.817	0.472774	0.0462523	0.00718921
20027	0.0147837	0.0279401	3.7595	1.86266	0.495454	3.272	-0.690424	3.90575	1.88408	0.482386	0.0486402	5.30474	0.488795	0.033303	0.00740226
20028	0.0706839	0.0943271	3.74465	1.86233	0.497331	3.28802	-0.736922	4.01029	1.98126	0.494043	0.0667529	5.17561	0.495631	0.0430309	0.00774745
20029	0.141099	0.0784187	4.072	2.01015	0.493652	3.18535	-0.827938	4.16233	2.03492	0.48889	0.0886417	4.63372	0.491244	0.0483405	0.00799751
20030	0.0352681	0.0298498	3.97069	1.96777	0.495574	3.10897	-0.848528	3.98848	2.06017	0.516531	0.0816658	4.72381	0.506076	0.0457206	0.00828017
20031	0.000370112	-0.0174805	3.52365	1.6993	0.482257	3.07969	-0.922239	3.77721	1.97063	0.521715	0.0863288	4.74111	0.502671	0.0528429	0.00868426
20032	-0.0107211	-0.0145347	3.72468	1.70381	0.457439	3.04409	-0.935196	3.99775	1.7895	0.447627	0.0908305	4.66593	0.452359	0.0572178	0.00904028
20033	0.105938	0.0524564	3.68143	1.79469	0.487499	3.0433	-0.939148	3.9142	1.87512	0.479057	0.113962	4.31406	0.483148	0.0628084	0.00936802
20034	0.0296024	0.0908656	3.7708	1.91289	0.50729	2.98438	-0.988989	3.9623	1.86324	0.470243	0.133561	4.36537	0.488307	0.0717015	0.00952818
20035	0.0603996	0.0513083	4.13745	1.99597	0.482416	3.0553	-0.950091	4.02671	1.89605	0.470868	0.111802	4.48472	0.47672	0.0605444	0.00971057
20036	0.0679214	0.0961277	3.92532	1.9524	0.497385	3.04619	-0.952544	4.06991	2.03793	0.50073	0.12398	4.43504	0.499088	0.0644878	0.010043
20037	0.033934	0.0334339	4.06606	1.81495	0.446366	2.88498	-1.02165	4.0932	1.88544	0.460627	0.136952	4.06422	0.45352	0.0699804	0.01028
20038	0.0065125	-0.0253466	3.69162	1.78782	0.484293	2.92649	-1.09256	3.8567	1.77943	0.461386	0.133579	4.26314	0.472589	0.073953	0.0104331
20039	-0.0220144	0.0251369	4.0094	1.96805	0.490859	2.90294	-1.06104	3.5622	1.80747	0.507404	0.137899	4.27769	0.498643	0.0724931	0.0106725
20040	0.0667386	0.00193869	3.93429	1.96053	0.498318	2.96586	-1.03848	4.00227	2.00249	0.500338	0.128791	4.20245	0.499337	0.0639509	0.0109632
20041	0.000160747	-0.00822224	3.92313	2.03947	0.519858	2.8982	-1.08407	4.38454	2.01816	0.46029	0.137815	4.19933	0.48842	0.0665976	0.0112591
20042	-0.0090455	0.0589325	4.31186	2.02573	0.469803	3.00045	-1.0839	4.1754	1.96728	0.471159	0.144203	4.52853	0.47047	0.0756256	0.0113398
20043	0.06366	0.0453106	3.91707	1.78179	0.454878	2.83418	-1.11377	4.02226	1.96836	0.489366	0.175028	3.83788	0.47235	0.0822374	0.0115374
20044	0.00970601	0.0347403	4.0501	1.91416	0.472621	2.7165	-1.19105	3.94897	1.99396	0.504933	0.205079	3.66338	0.488573	0.0877294	0.0118057
20045	0.126223	0.117821	4.04419	1.88117	0.465153	2.8729	-1.12725	4.25188	2.02824	0.477023	0.205482	3.7721	0.471237	0.0902325	0.0120821
20046	0.160319	0.160313	3.5618	1.88049	0.527962	2.9009	-1.11701	3.90248	1.9378	0.496557	0.217229	3.75538	0.511543	0.0965582	0.0122983
20047	0.345154	0.225555	4.02188	1.82253	0.453153	2.95084	-1.14068	4.14692	2.02793	0.489019	0.274918	3.39481	0.471361	0.108141	0.0126416
