cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.151539	0.145164	3.74817	1.75729	0.468841	4.09735	0.0823242	3.91831	1.89919	0.484696	0.000253624	7.78471	0.476944	0.000270047	0.000390382
20001	0.0887587	0.0886525	3.63541	1.71687	0.472264	4.01283	-0.0075581	3.8106	1.88231	0.493968	0.000601134	7.69918	0.483372	0.000642864	0.000655371
20002	0.0795846	0.0476974	3.52129	1.74257	0.494866	4.00643	-0.00278006	3.89923	1.73529	0.445033	0.000165238	7.71005	0.468681	0.000183215	0.000903219
20003	0.140295	0.104323	3.75067	1.72786	0.460679	3.95497	-0.069341	3.75835	1.73	0.460308	0.00207255	7.27589	0.460493	0.00217683	0.00117161
20004	0.0699647	0.0438851	4.07749	1.90814	0.467969	3.79481	-0.180957	3.91215	1.71905	0.439413	0.00364368	6.93723	0.453986	0.00347402	0.00143243
20005	0.103235	0.0736914	4.12453	1.84531	0.447398	3.85169	-0.213974	3.61099	1.72004	0.476337	0.0058894	7.02545	0.460907	0.00577186	0.00163872
20006	0.0225146	0.0461935	3.81998	1.82565	0.477923	3.75316	-0.252688	3.90426	1.84616	0.472858	0.00641844	6.95885	0.475363	0.00604838	0.00184544
20007	0.0107731	0.0150635	3.71012	1.86537	0.502779	3.68304	-0.328805	3.84708	1.86883	0.48578	0.00876834	6.74277	0.494126	0.00785812	0.00204914
20008	0.0172796	-0.0475209	3.63151	1.79782	0.495062	3.55651	-0.412818	3.84308	1.74592	0.454301	0.0106531	6.26308	0.474105	0.00933076	0.00231051
20009	0.0497183	0.000441622	4.05358	1.84501	0.455156	3.55393	-0.484962	3.57219	1.67475	0.468829	0.0191879	6.13974	0.461561	0.016468	0.00251507
20010	-0.0737248	-0.0308374	3.62251	1.69224	0.467147	3.61645	-0.497432	3.49989	1.71601	0.490303	0.0159877	6.80869	0.478526	0.0157261	0.00271389
20011	0.035182	-0.0295491	3.84186	1.67396	0.435716	3.4976	-0.498936	3.87826	1.75345	0.452123	0.0183782	5.99417	0.443958	0.0158243	0.0029694
20012	-0.135808	-0.0532966	3.81021	1.69053	0.443686	3.43353	-0.52622	3.46071	1.70838	0.493651	0.0175552	6.37009	0.467467	0.0161923	0.00320481
20013	-0.219144	-0.124936	3.74625	1.70908	0.456209	3.40651	-0.566242	3.65964	1.7761	0.485322	0.0148151	6.5727	0.470595	0.0137843	0.00345255
20014	-0.1664	-0.167585	3.7045	1.74203	0.470248	3.3405	-0.564755	3.63473	1.97156	0.542424	0.0128264	6.14917	0.505993	0.010513	0.00372332
20015	-0.211532	-0.170095	3.93494	1.88005	0.477783	3.42695	-0.575527	3.5558	1.6238	0.456662	0.0124164	6.61929	0.467757	0.011598	0.0039872
