cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	-0.790111	-0.785574	3.78897	1.72713	0.455831	3.0508	-0.943412	3.94706	1.81975	0.46104	0.00168871	7.3763	0.458488	0.00175377	0.000413501
20001	-0.733844	-0.729909	3.83286	1.8696	0.487781	3.02993	-0.996682	4.01706	1.91796	0.477455	0.00502383	7.08302	0.482497	0.00467783	0.000701444
20002	-0.643264	-0.696628	3.87976	1.77504	0.457512	2.96327	-1.05143	3.98791	1.81459	0.455024	0.00967787	6.50355	0.456251	0.00869512	0.000960919
20003	-0.622281	-0.588126	3.7118	1.8515	0.498815	2.99007	-1.04059	3.77844	2.00587	0.530872	0.0156887	6.52456	0.514986	0.013101	0.00121007
20004	-0.440126	-0.51795	4.0773	1.70561	0.418318	2.80211	-1.11354	3.93308	2.06452	0.524912	0.0337444	5.25604	0.470656	0.0229926	0.00149557
20005	-0.581232	-0.54313	3.86199	1.80131	0.466421	2.8108	-1.20476	3.94645	2.03578	0.51585	0.0380461	5.75296	0.491403	0.0277439	0.00175609
20006	-0.452654	-0.486059	4.24339	1.90226	0.448289	2.75445	-1.2108	4.13926	1.99326	0.481548	0.0510671	5.14275	0.464712	0.0326252	0.00194985
20007	-0.391709	-0.467897	3.82174	1.85796	0.486155	2.75122	-1.1627	3.86261	1.87385	0.485126	0.0488712	4.93901	0.485638	0.0313423	0.00218659
20008	-0.450183	-0.444821	3.85614	1.84897	0.479489	2.90147	-1.1313	3.97075	1.85928	0.468245	0.0419507	5.61678	0.473785	0.0308073	0.00236765
20009	-0.433816	-0.439442	3.78663	1.83864	0.48556	2.82885	-1.16476	3.89339	1.88498	0.48415	0.0494215	5.32251	0.484845	0.0341328	0.00264205
20010	-0.469055	-0.467661	3.78111	1.96307	0.519178	2.83997	-1.15364	3.69085	1.79258	0.485682	0.0429755	5.47483	0.502632	0.0303873	0.00287013
20011	-0.379428	-0.407639	3.86585	1.91303	0.494853	2.86709	-1.18646	3.65154	1.67537	0.458812	0.057549	5.26993	0.477346	0.0405644	0.00314975
20012	-0.365009	-0.391208	3.77338	1.80593	0.478596	2.75192	-1.19282	3.44958	1.7217	0.499104	0.0661416	4.85762	0.48839	0.0435766	0.00341435
20013	-0.466578	-0.443178	3.92144	1.83233	0.467261	2.66641	-1.26391	3.64198	1.66309	0.456644	0.068626	4.9078	0.462149	0.0459852	0.00359057
20014	-0.438259	-0.479767	3.6329	1.78376	0.491002	2.77067	-1.23962	3.91963	1.78555	0.45554	0.056071	5.14861	0.472598	0.0388871	0.00371738
20015	-0.444083	-0.471625	3.74079	1.8611	0.497515	2.74626	-1.26127	3.71632	1.73342	0.466436	0.0612614	5.08914	0.482026	0.0415845	0.00395058
20016	-0.533588	-0.472064	4.10916	1.79928	0.43787	2.69689	-1.32958	3.67671	1.60339	0.436095	0.0704611	5.21801	0.437032	0.0512812	0.00430881
20017	-0.445538	-0.442175	3.6718	1.81406	0.494052	2.60259	-1.34782	3.63994	1.64234	0.4512	0.0882773	4.64554	0.472719	0.0560284	0.00453524
20018	-0.384594	-0.377549	4.06749	1.78917	0.439871	2.67077	-1.35421	3.68657	1.81041	0.491084	0.102179	4.66761	0.46422	0.062161	0.00484122
20019	-0.276617	-0.40362	4.09682	1.79165	0.437326	2.58736	-1.41757	3.68896	1.84105	0.49907	0.125342	4.10118	0.466581	0.0661087	0.00519689
20020	-0.313884	-0.369457	3.72212	1.77166	0.475981	2.58184	-1.41378	3.70659	1.72189	0.464549	0.130064	4.1926	0.470277	0.0724281	0.00541551
20021	-0.325749	-0.303639	4.15401	1.96151	0.472196	2.69705	-1.38918	3.50463	1.71048	0.488064	0.128965	4.56866	0.479457	0.0743044	0.00561265
20022	-0.246748	-0.240631	4.07459	1.8313	0.449444	2.68027	-1.34736	3.93356	1.84015	0.467809	0.142965	4.28371	0.458465	0.0770179	0.0058418
20023	-0.201429	-0.262119	3.74605	1.67616	0.447446	2.53911	-1.41834	3.8202	1.92916	0.50499	0.177996	3.75529	0.4765	0.0848745	0.00614495
