cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	-0.420151	-0.378752	4.14978	2.09559	0.504988	3.60215	-0.452921	4.00528	2.02418	0.505378	0.000340008	8.08947	0.505179	0.000333871	0.000388408
20001	-0.227242	-0.257292	4.04924	2.02155	0.49924	3.53885	-0.482284	3.75463	1.91634	0.510395	0.00356903	7.09171	0.504607	0.00320503	0.000649128
20002	-0.299948	-0.2339	3.94152	1.9841	0.503385	3.43465	-0.468219	4.24553	2.02073	0.475965	0.00393666	6.9736	0.489166	0.00341744	0.000895658
20003	-0.094684	-0.150027	4.02784	1.98524	0.492881	3.47578	-0.525041	4.07133	2.09957	0.515695	0.0110318	6.3741	0.504349	0.008538	0.00113223
20004	-0.234475	-0.151488	3.80071	1.98708	0.522819	3.60366	-0.429791	4.1876	2.12995	0.508632	0.00525771	7.36564	0.515382	0.00468351	0.00133506
20005	-0.219453	-0.250289	3.92707	2.0347	0.518122	3.48751	-0.512891	4.3886	2.15965	0.492104	0.00501832	6.87078	0.504391	0.00409548	0.00156905
20006	-0.183155	-0.224421	3.83026	1.91432	0.499789	3.53241	-0.500135	4.23797	2.16805	0.511577	0.00550639	6.90271	0.50598	0.004636	0.00185749
20007	-0.17796	-0.213204	3.93057	1.92097	0.488726	3.46372	-0.571558	4.4491	2.16024	0.485545	0.00968324	6.63091	0.487037	0.00780885	0.00212969
20008	-0.131288	-0.139743	4.07285	1.98377	0.487073	3.31618	-0.688405	4.23551	2.09529	0.494695	0.0253285	5.9425	0.490959	0.0181244	0.00226476
20009	-0.108469	-0.142748	3.67427	1.841	0.501052	3.31732	-0.745458	4.32761	2.03182	0.469501	0.0309527	5.868	0.483989	0.0229233	0.00254479
20010	-0.102742	-0.145015	3.60159	1.81981	0.50528	3.21052	-0.804822	4.041	2.02714	0.501642	0.0396573	5.48885	0.503356	0.0275267	0.00284523
20011	-0.116344	-0.0905803	4.04498	1.93767	0.479031	3.13749	-0.90725	4.04865	1.90212	0.469817	0.0629945	5.29371	0.474421	0.0416363	0.00317788
20012	-0.118909	-0.0802995	3.64981	1.81894	0.498366	3.09101	-0.94708	3.98411	1.97141	0.494817	0.0729172	5.15179	0.496513	0.0472369	0.00348352
20013	-0.0555927	-0.0326534	4.01355	1.88028	0.468485	2.99719	-1.00739	3.84154	1.97755	0.514781	0.10195	4.65974	0.491126	0.058027	0.00379864
20014	-0.0676737	-0.0881113	3.95456	1.94348	0.491452	2.95246	-1.10615	3.7763	1.922	0.508963	0.113625	4.56061	0.500006	0.0628482	0.00405643
20015	-0.0841384	-0.0704183	3.83845	1.97237	0.513846	2.91114	-1.13382	3.66353	1.85163	0.505421	0.126044	4.48585	0.509732	0.0688726	0.00431762
20016	0.0444021	0.00752073	4.11096	2.16499	0.52664	2.83136	-1.14711	3.98782	1.95275	0.489677	0.171642	3.88356	0.50844	0.0749141	0.00450235
20017	0.137834	0.0452668	4.143	2.23574	0.539642	2.89913	-1.131	4.13738	1.99566	0.482349	0.181463	3.81238	0.511015	0.0756041	0.0048004
20018	-0.0267624	0.00530078	4.24982	2.02137	0.475636	2.82666	-1.15046	4.01487	2.03847	0.507729	0.164059	4.07102	0.491226	0.0760389	0.00492461
20019	-0.0522737	0.0172055	4.09177	2.13044	0.520664	2.73856	-1.26313	4.14676	1.97162	0.475459	0.210464	3.89438	0.49791	0.0908713	0.00499268
20020	0.00906792	-0.012415	4.02929	2.13875	0.530799	2.71754	-1.23058	3.62508	1.89372	0.522393	0.202286	3.6679	0.526818	0.0842867	0.00529121
20021	-0.092279	-0.00681546	3.93356	2.11002	0.536416	2.79991	-1.21331	3.85849	1.88886	0.489532	0.174019	4.18237	0.5132	0.0834496	0.00555064
20022	-0.0761359	-0.0351369	3.70324	2.03496	0.549507	2.79539	-1.2167	4.01098	1.9485	0.485792	0.169312	4.12282	0.516379	0.0805964	0.00572419
20023	-0.0389457	-0.0673643	4.04392	1.93116	0.477547	2.72226	-1.28776	3.75223	1.84176	0.490843	0.195346	3.81213	0.483947	0.0898643	0.00594951
20024	-0.0915826	-0.0101842	3.94352	1.93206	0.489933	2.70466	-1.288	3.8897	1.9167	0.492763	0.208826	3.90949	0.491338	0.0959338	0.00618734
20025	-0.0311753	0.0281918	4.13874	2.01938	0.487922	2.72063	-1.31424	4.28673	2.06544	0.481821	0.237985	3.78621	0.484818	0.0993822	0.00643438
20026	0.00176479	0.00138195	3.98907	2.03626	0.51046	2.64916	-1.3135	4.06604	2.04188	0.502178	0.246683	3.50435	0.50628	0.0958739	0.00657887
20027	-0.0271115	-0.0681551	4.11375	2.18711	0.53166	2.63721	-1.41508	3.68293	1.81049	0.491589	0.255571	3.5493	0.512731	0.10194	0.00679662
20028	-0.0031998	-0.0226127	4.42506	2.05964	0.465449	2.5301	-1.50435	3.9929	1.86431	0.466906	0.342111	3.20881	0.46614	0.122769	0.00699232
20029	0.0246678	-0.0233865	4.364	2.17407	0.498184	2.4419	-1.54988	3.93306	1.93702	0.492498	0.398799	2.9215	0.495488	0.124168	0.00730914
20030	-0.0336608	-0.0456339	3.81326	2.06096	0.540471	2.41008	-1.55846	3.98383	1.98318	0.497807	0.383238	2.98593	0.518672	0.123998	0.00767308
20031	-0.0157583	-0.0312791	4.30856	2.05302	0.476496	2.27539	-1.67337	4.34109	2.08971	0.481378	0.513676	2.62468	0.478946	0.14001	0.00801822
20032	0.0730183	-0.00959988	4.15425	2.10344	0.506335	2.35872	-1.61151	4.17096	2.07334	0.497089	0.491175	2.61222	0.501703	0.133202	0.00820405
20033	0.0232179	0.0041636	4.00762	2.08037	0.519105	2.3503	-1.65906	3.73424	1.94559	0.521013	0.510827	2.70766	0.520025	0.146659	0.00851207
20034	0.0756139	-0.0229813	4.01385	2.08843	0.520305	2.29789	-1.75005	3.93248	1.92959	0.490681	0.603978	2.46925	0.505645	0.156601	0.00875587
20035	-0.0725665	-0.104426	4.2818	2.07453	0.4845	2.25881	-1.8007	3.78683	1.94159	0.51272	0.529376	2.71767	0.497745	0.151968	0.00901078
20036	-0.172827	-0.129741	4.06975	1.91834	0.471365	2.15453	-1.86046	3.90695	2.07801	0.531875	0.553003	2.70829	0.501003	0.157878	0.0093183
20037	-0.194097	-0.174794	4.00211	1.90035	0.474836	2.05363	-1.90302	3.73714	1.88995	0.50572	0.591176	2.52613	0.489749	0.164648	0.00954664
20038	-0.148981	-0.204126	4.06178	1.86754	0.459783	2.04041	-1.92569	3.8903	2.04711	0.526207	0.618303	2.39672	0.492279	0.159219	0.00981505
20039	-0.223288	-0.162172	3.80854	1.82582	0.479402	1.97276	-1.99393	3.7604	1.93201	0.513777	0.695743	2.41132	0.49648	0.182562	0.0102299
20040	-0.129423	-0.132456	3.98316	2.01673	0.506315	2.04867	-1.94161	3.8945	1.96424	0.504363	0.689917	2.37205	0.50535	0.170569	0.0104051
20041	-0.183113	-0.132312	4.02021	2.04138	0.507779	1.99006	-1.98764	3.86117	1.78397	0.462028	0.728872	2.36135	0.485365	0.183724	0.0106728
20042	0.00728766	-0.0887639	4.02625	1.99087	0.494472	2.02006	-1.99	3.59964	1.95483	0.543063	0.89224	2.02562	0.517409	0.186424	0.0109312
20043	-0.117326	-0.120708	4.10248	2.0175	0.491776	2.02129	-1.94767	3.86007	1.95369	0.506128	0.729782	2.28685	0.498733	0.173712	0.0111964
20044	-0.200704	-0.198205	3.97159	2.00485	0.504797	2.03903	-1.93558	4.01363	2.08451	0.519359	0.601724	2.5082	0.512116	0.155851	0.0113961
20045	-0.164237	-0.190531	4.33514	2.14293	0.494317	2.0411	-1.93999	4.37799	2.12593	0.485595	0.629299	2.43175	0.489935	0.15206	0.0117477
20046	-0.177967	-0.174323	4.14076	1.86728	0.450951	2.00899	-1.90888	4.15165	2.07372	0.499493	0.629066	2.39138	0.475254	0.160336	0.0120222
20047	-0.101493	-0.112027	3.92444	1.94721	0.496174	2.09861	-1.92124	3.74928	1.96537	0.524199	0.676225	2.42023	0.509866	0.173043	0.0122747
20048	-0.160157	-0.190253	4.02773	1.91056	0.47435	1.99452	-1.98993	4.10791	1.99874	0.486558	0.697626	2.32132	0.480515	0.171656	0.0125589
20049	-0.17818	-0.202764	3.99499	2.13632	0.53475	2.07313	-2.01507	4.06936	2.031	0.499094	0.648029	2.53419	0.516758	0.164672	0.0128355
20050	-0.179609	-0.200726	3.91344	2.05455	0.524999	2.0433	-2.01671	3.93788	2.04141	0.518402	0.667388	2.47067	0.52169	0.167627	0.0131757
20051	-0.213337	-0.143918	4.27247	2.11083	0.494054	1.98954	-2.12303	3.93012	2.05687	0.52336	0.807159	2.42633	0.508096	0.19033	0.0134424
20052	-0.0701583	-0.115465	3.99959	2.06619	0.5166	1.84503	-2.14168	4.05559	1.95925	0.483099	1.1193	1.83397	0.499733	0.203252	0.0137872
20053	-0.156253	-0.135104	4.01587	1.80069	0.448394	1.79316	-2.17121	3.54145	1.8267	0.515807	1.09092	1.9001	0.479984	0.222314	0.0140191
20054	-0.0299634	-0.0826912	3.68691	1.89061	0.512789	1.88813	-2.15357	4.02554	1.83688	0.456305	1.16565	1.83954	0.483307	0.223466	0.014227
20055	-0.014514	-0.0610298	3.8035	1.8158	0.477404	1.80742	-2.1595	3.83435	1.89387	0.493923	1.32661	1.65971	0.485697	0.228937	0.0144774
20056	-0.0438102	-0.0144281	4.111	2.11543	0.514579	1.79155	-2.15463	3.79612	1.89302	0.498672	1.35978	1.68427	0.506943	0.222285	0.0146565
20057	-0.00588618	-0.0482511	4.19241	2.22697	0.53119	1.89383	-2.11374	4.05238	2.0331	0.501704	1.18214	1.80446	0.516697	0.200312	0.0149762
