cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	-0.174989	-0.135174	3.89025	1.97536	0.507771	-2.18446	-0.138169	3.86506	2.0749	0.536836	2.22138e-06	2.01899	0.522256	5.53938e-07	0.000385346
20001	-0.0659006	-0.074148	3.80603	1.87828	0.493502	-1.98807	-0.0398214	3.92457	1.96166	0.499841	0.000318918	1.84736	0.49672	7.67467e-05	0.000633296
20002	-0.0541639	-0.0995653	3.89717	1.95153	0.500756	-1.90549	0.0314904	4.12251	1.95266	0.473658	0.00501124	1.71371	0.486826	0.00109916	0.000931525
20003	-0.160056	-0.119268	4.00907	2.0921	0.521841	-1.88427	0.113167	3.76395	1.93038	0.512861	0.0181728	1.48646	0.517493	0.0033482	0.00107385
20004	-0.19725	-0.121958	3.98671	2.01236	0.504766	-1.94008	0.0963051	3.97792	1.95883	0.492427	0.0156837	1.51873	0.498604	0.00299155	0.00131112
20005	-0.0987846	-0.186893	3.96054	2.166	0.546897	-1.80926	0.184369	4.37713	2.03238	0.464317	0.0471116	1.46286	0.503544	0.00814489	0.00150507
20006	-0.260407	-0.21914	4.36052	2.11046	0.483992	-1.68175	0.243746	4.40214	1.99829	0.453937	0.106059	1.01012	0.468893	0.0128756	0.0017258
20007	-0.235105	-0.255304	3.79352	1.95872	0.516333	-1.6848	0.315036	3.72936	1.86484	0.500042	0.154779	1.05081	0.508257	0.020836	0.0020287
20008	-0.317315	-0.296573	3.89656	1.91061	0.490334	-1.70847	0.295165	3.88651	1.87038	0.48125	0.180929	0.967653	0.485798	0.0226394	0.00231543
20009	-0.385222	-0.320915	3.80154	1.83454	0.482576	-1.67602	0.29879	4.10797	1.95152	0.475057	0.230492	0.833077	0.478671	0.0247434	0.00258303
20010	-0.278021	-0.265977	3.77286	2.03731	0.539991	-1.6523	0.288486	4.0262	1.94567	0.483253	0.162778	0.944321	0.510701	0.0189404	0.00282409
20011	-0.246014	-0.204962	4.08728	1.93169	0.472609	-1.54239	0.386649	3.99112	1.89537	0.474896	0.208263	0.840291	0.473739	0.0223637	0.00305254
20012	-0.178387	-0.165669	3.78146	1.97647	0.522672	-1.64347	0.388095	4.03597	1.95391	0.484124	0.142864	1.07324	0.502771	0.0191417	0.00327169
20013	-0.137792	-0.158795	3.89056	1.78421	0.4586	-1.58229	0.426595	3.80581	2.01695	0.529966	0.164232	1.04328	0.49389	0.022052	0.00354982
20014	-0.23052	-0.179174	4.2609	2.00941	0.471592	-1.48136	0.537186	3.94987	2.0153	0.51022	0.327989	0.782302	0.490174	0.0309066	0.00376663
20015	-0.219228	-0.187057	4.08008	1.82845	0.448142	-1.36544	0.652589	3.78336	1.93476	0.511386	0.536618	0.656897	0.478571	0.0447614	0.00391943
20016	-0.169673	-0.170139	3.84561	1.90996	0.496661	-1.28053	0.717981	3.76763	2.05956	0.546645	0.639186	0.617	0.521397	0.0473474	0.0040894
20017	-0.175231	-0.148898	3.86896	1.88237	0.486532	-1.22853	0.767989	4.16115	1.932	0.464295	0.757757	0.554717	0.475009	0.0522469	0.00430099
20018	-0.112847	-0.132079	3.87987	1.81102	0.466773	-1.13812	0.822242	4.26639	2.04085	0.478355	0.866382	0.525592	0.472839	0.0558369	0.00452793
20019	-0.0144777	-0.0789998	4.15648	1.91861	0.461594	-1.14439	0.834103	3.84013	1.97871	0.515272	0.653059	0.638347	0.487371	0.0507916	0.0047102
20020	-0.099163	-0.0708577	4.16153	1.91474	0.460106	-1.04277	0.956652	3.55851	1.79962	0.505724	1.18573	0.445201	0.481133	0.0663768	0.00496865
20021	-0.166238	-0.117094	4.07634	1.99128	0.488497	-1.06337	0.967499	3.96312	2.05133	0.517605	1.46158	0.402421	0.502846	0.0678449	0.00508839
20022	-0.101387	-0.0965414	4.10957	2.03083	0.494172	-1.00804	1.03875	3.83898	1.99111	0.518656	1.56794	0.41101	0.505997	0.0742072	0.00535431
20023	-0.14186	-0.0862525	3.74034	1.91165	0.51109	-0.962495	1.05274	3.79013	1.82757	0.482192	1.92637	0.336721	0.496545	0.0798499	0.00554542
20024	-0.145952	-0.112374	3.77246	1.73072	0.458779	-0.910543	1.11139	4.13765	1.88033	0.454444	2.56176	0.2923	0.456512	0.0939843	0.00581911
20025	-0.183504	-0.160248	3.89267	2.01895	0.518655	-0.74986	1.22661	3.96124	1.92869	0.486891	5.99629	0.160379	0.502634	0.108627	0.00601714
20026	-0.0387347	-0.109408	3.99048	2.07902	0.520996	-0.830223	1.2643	3.82166	1.76481	0.461791	3.01231	0.313227	0.492033	0.109366	0.00623477
20027	-0.0609363	-0.122967	4.01514	2.05185	0.511029	-0.715982	1.28765	3.70949	1.88957	0.509388	4.63737	0.214543	0.510241	0.112118	0.00640197
20028	-0.0970658	-0.106583	3.96412	2.05378	0.518093	-0.589406	1.37344	3.72038	1.71865	0.461956	9.03659	0.121199	0.490915	0.126817	0.00667464
20029	-0.136693	-0.120393	3.81876	1.87217	0.490256	-0.744594	1.36292	3.54531	1.7521	0.494202	5.95385	0.184772	0.492156	0.131828	0.00698273
20030	-0.0332807	-0.0554813	3.71836	1.89871	0.51063	-0.482435	1.48978	3.59732	1.76292	0.490065	11.8362	0.10087	0.500518	0.140238	0.00720866
20031	0.0620227	-0.00180801	3.70948	1.79125	0.482885	-0.423561	1.54898	3.78644	1.75741	0.464133	10.1994	0.117896	0.473413	0.144942	0.00750787
20032	-0.054933	-0.0313151	3.96517	1.90158	0.479572	-0.330635	1.66749	4.01456	1.90456	0.474413	37.9673	0.0380057	0.476976	0.159419	0.00770753
20033	-0.0524132	-0.0203694	3.85618	1.84777	0.479172	-0.278277	1.68716	4.04494	2.09548	0.51805	57.1532	0.0255073	0.499075	0.156077	0.00795617
20034	-0.00560291	-0.00203525	3.97655	1.87455	0.471401	-0.301741	1.69391	3.96677	1.9437	0.489995	32.7971	0.0438488	0.480687	0.158543	0.00821677
20035	0.0226809	-0.0263476	4.06681	1.99131	0.48965	-0.228811	1.7249	3.78252	1.79723	0.475141	48.4892	0.0316242	0.482658	0.168384	0.00838424
20036	0.0896882	0.0710356	3.93916	2.08298	0.528789	-0.207278	1.79184	3.77781	1.76092	0.466121	33.5776	0.0440944	0.49811	0.161556	0.00844505
20037	0.135778	0.0875938	4.16272	2.07493	0.498457	-0.184798	1.8287	3.79982	1.87138	0.492492	29.4977	0.0513845	0.49561	0.161172	0.0085823
20038	0.141025	0.119847	4.04249	2.06151	0.50996	-0.130674	1.85968	4.00595	1.80683	0.451036	41.0054	0.0369101	0.480632	0.163688	0.00884234
20039	0.0986285	0.176778	4.21191	2.04965	0.486632	-0.0748875	1.9449	3.91252	1.79424	0.458589	103.835	0.0150539	0.473127	0.16904	0.00902591
20040	0.219219	0.22234	4.09245	2.02114	0.493871	-0.0672028	1.96665	4.09444	1.94429	0.47486	37.0881	0.0410186	0.484363	0.161015	0.00942344
20041	0.133083	0.15609	3.89116	1.86895	0.480307	-0.0439365	2.04155	3.7613	2.02045	0.537168	113.447	0.0156679	0.508255	0.186077	0.00960355
20042	0.270331	0.220843	3.8949	1.87282	0.48084	0.0218028	2.00849	4.06124	2.10216	0.517614	51.7383	0.0308831	0.499611	0.167422	0.00984752
20043	0.169621	0.223548	3.70492	1.79838	0.485402	0.0961986	2.02489	3.91646	1.90423	0.486212	601.919	0.00269541	0.485819	0.179791	0.0101752
20044	0.252452	0.257072	3.84148	1.77416	0.461843	0.10738	2.07158	3.96977	1.98743	0.50064	156.442	0.0105229	0.48156	0.179608	0.0104841
20045	0.209706	0.285917	4.09301	1.97982	0.483709	0.236765	2.17415	3.82103	1.78271	0.466553	4869.47	0.000366098	0.475425	0.191606	0.0107634
20046	0.387547	0.330015	3.99414	1.98912	0.498008	0.150734	2.19082	3.85182	1.93347	0.501963	61.7434	0.0280402	0.49995	0.180861	0.0111764
20047	0.360662	0.320144	3.8824	1.85162	0.476928	0.231561	2.21962	3.99639	1.94465	0.486602	216.478	0.00833349	0.481835	0.192064	0.0115187
20048	0.437405	0.429311	3.76675	1.84701	0.490347	0.318338	2.31558	4.05135	2.01432	0.497197	250.973	0.00708844	0.493897	0.187307	0.0118511
20049	0.454406	0.467866	3.79555	1.88353	0.496245	0.295873	2.30853	4.04828	1.94285	0.479919	134.806	0.0125664	0.487819	0.181316	0.0119512
20050	0.568647	0.489508	3.90911	1.99587	0.510568	0.227288	2.25067	3.73436	1.83157	0.490466	26.6182	0.0582628	0.500747	0.168536	0.0119157
20051	0.487312	0.50562	3.93722	2.01194	0.511005	0.199354	2.22398	3.85579	1.88516	0.488918	35.6101	0.0414598	0.500077	0.159322	0.0121345
20052	0.487618	0.510313	3.77816	1.9144	0.506702	0.256578	2.2231	3.97492	1.89978	0.477942	54.9579	0.0266898	0.491957	0.161342	0.012332
20053	0.549457	0.512987	3.91716	1.92698	0.491932	0.171981	2.20259	3.61405	1.72194	0.476457	20.035	0.0712443	0.484506	0.163661	0.0125454
20054	0.514715	0.463925	3.9199	1.80784	0.461197	0.248956	2.22522	3.72502	1.85778	0.49873	43.9229	0.0353138	0.479485	0.174698	0.0126866
20055	0.479573	0.550005	3.60881	1.79238	0.496667	0.23074	2.24069	3.88543	1.90228	0.489593	46.1647	0.0309591	0.493	0.162138	0.012944
