cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	-0.118112	-0.119348	3.93998	1.90442	0.483357	3.80061	-0.171938	3.77448	2.0566	0.544871	0.000180104	7.67821	0.513454	0.000174617	0.000374977
20001	-0.0494483	-0.083359	4.04422	1.92861	0.476879	3.78427	-0.252796	4.15163	2.05929	0.496019	0.00195333	7.3487	0.486575	0.00179742	0.00065286
20002	-0.18453	-0.141996	3.81825	1.87299	0.490536	3.7995	-0.301407	4.00403	2.15573	0.53839	0.00160101	7.93624	0.515032	0.00157523	0.000857822
20003	-0.171448	-0.169607	3.98147	1.92554	0.483624	3.6891	-0.346381	4.18426	2.10991	0.50425	0.0020967	7.45193	0.494193	0.00193312	0.00106835
20004	-0.0956457	-0.104642	4.03896	1.97174	0.488181	3.46444	-0.415521	3.94032	2.08755	0.529792	0.00762539	6.33712	0.508729	0.00591987	0.00127701
20005	-0.0377434	-0.049378	4.14539	2.00021	0.482513	3.49662	-0.454604	3.97158	1.99996	0.503569	0.0131453	6.24587	0.492816	0.0101633	0.00157135
20006	-0.00306836	-0.0579395	4.01301	2.00041	0.498481	3.56841	-0.483855	3.77976	1.84971	0.489372	0.0142217	6.37771	0.494063	0.0116478	0.00190111
20007	-0.0523718	-0.125718	3.99291	2.00583	0.502348	3.50511	-0.480515	3.89287	1.85344	0.476111	0.00994661	6.32783	0.489396	0.00809251	0.00219282
20008	-0.17272	-0.135129	4.0169	1.92051	0.478107	3.53441	-0.531304	3.96175	2.02178	0.510326	0.0114208	6.87141	0.494105	0.00986003	0.00235361
20009	-0.116724	-0.125837	3.8493	2.05727	0.534453	3.55857	-0.490058	4.09942	1.96885	0.480274	0.00982079	6.75388	0.506511	0.00817403	0.00274013
20010	-0.0947616	-0.111349	3.9962	1.98463	0.496629	3.50653	-0.501217	3.84569	1.99965	0.519971	0.0117198	6.48463	0.508076	0.00945192	0.00291726
20011	-0.177366	-0.15358	4.05581	1.86304	0.459352	3.36487	-0.589168	3.84757	1.92403	0.500062	0.0151216	6.27372	0.479171	0.0123765	0.00318658
20012	-0.151014	-0.193671	3.90344	1.88284	0.482355	3.36608	-0.592449	3.94033	1.87106	0.474849	0.0128556	6.18497	0.478584	0.0104848	0.00347558
20013	-0.341674	-0.338913	4.13218	1.91813	0.464192	3.29516	-0.689476	3.82927	1.86204	0.486264	0.00929149	6.61328	0.474809	0.00806607	0.00369404
