cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.160996	0.144103	3.612	1.70709	0.472615	4.17255	0.154994	3.67302	1.5931	0.43373	7.37178e-06	8.04629	0.45301	8.9911e-06	0.000363501
20001	0.0167292	0.099304	3.51656	1.66302	0.472912	4.10731	0.105854	3.60261	1.61786	0.449081	2.56357e-06	8.36644	0.460852	3.27025e-06	0.000641696
20002	0.117175	0.0782925	3.70055	1.66233	0.449211	4.058	0.0764076	3.76995	1.66322	0.441179	2.2879e-07	7.76504	0.445158	2.67242e-07	0.000888519
20003	0.0223918	0.075198	3.66807	1.74985	0.47705	4.01201	0.0418511	3.92445	1.86847	0.476111	6.98629e-05	7.95853	0.476565	7.68645e-05	0.00109626
20004	0.132458	0.0331561	3.53466	1.67897	0.475	4.00967	-0.0184291	3.96458	1.81789	0.458534	0.000177015	7.51639	0.466295	0.000190303	0.00132957
20005	0.0684172	0.064563	4.0009	1.84943	0.462253	4.00073	-0.0615123	3.89472	1.65991	0.426197	0.00102793	7.73153	0.444467	0.00113162	0.00158229
20006	0.087947	0.0538838	4.00132	1.7921	0.447877	3.90868	-0.0515719	3.71968	1.77127	0.47619	0.000761811	7.29899	0.461517	0.000780005	0.0018182
20007	0.0272781	0.043392	3.8211	1.9319	0.505588	3.8766	-0.114416	3.74278	1.7298	0.46217	0.0016807	7.40864	0.484104	0.00169822	0.00199711
20008	0.0632514	0.0455244	3.78435	1.90922	0.504505	3.80115	-0.207396	3.87305	1.65367	0.426969	0.00457839	6.98596	0.465288	0.00447072	0.00229871
20009	0.0499297	0.0228577	3.8909	1.87213	0.481156	3.611	-0.301036	3.56951	1.67041	0.467967	0.00827265	6.34061	0.474846	0.00735263	0.00248494
20010	-0.0579302	-0.07065	3.62572	1.77368	0.489193	3.56702	-0.434187	3.56702	1.66469	0.466689	0.0100576	6.57015	0.478033	0.00952242	0.002768
20011	-0.132541	-0.116727	3.71689	1.78727	0.480851	3.59947	-0.434134	3.94214	1.7864	0.453155	0.00723347	6.96397	0.466596	0.00700204	0.00299027
20012	-0.261991	-0.147186	3.64309	1.77194	0.486385	3.55939	-0.45631	3.69999	1.65736	0.447937	0.00654371	7.30148	0.467012	0.00692149	0.00324934
20013	-0.022125	-0.125182	3.86111	1.8205	0.471496	3.60665	-0.447696	3.56925	1.74444	0.488741	0.00789909	6.58401	0.47978	0.00724511	0.0034783
20014	-0.13326	-0.115415	3.79584	1.65129	0.435027	3.5333	-0.453009	3.72323	1.67412	0.449641	0.00847761	6.72181	0.442263	0.00849953	0.00372591
20015	-0.141876	-0.118894	3.5016	1.76205	0.503212	3.52396	-0.529729	3.36423	1.58571	0.471344	0.01256	6.71919	0.487597	0.0124537	0.00399121
20016	-0.0541974	-0.0990741	3.57671	1.84355	0.515434	3.4527	-0.529628	3.83178	1.56566	0.408598	0.0150733	6.14917	0.460177	0.0134181	0.00415062
20017	-0.178954	-0.096616	3.96623	1.80626	0.455409	3.34072	-0.656352	3.60379	1.6459	0.456715	0.0252908	6.19405	0.456031	0.0221965	0.00442874
20018	-0.125507	-0.13894	4.06708	1.78582	0.439091	3.35335	-0.65308	3.68903	1.71537	0.464991	0.0218419	6.05121	0.45141	0.0185345	0.0047576
20019	-0.206391	-0.177532	4.02986	1.85799	0.461057	3.3024	-0.753273	3.42449	1.63999	0.478901	0.0269239	6.15582	0.469254	0.0231537	0.00503738
20020	-0.211897	-0.196508	3.5325	1.66971	0.47267	3.36197	-0.745822	3.63875	1.71427	0.471115	0.0236246	6.38627	0.471881	0.0218168	0.00539357
