cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.169655	0.181356	4.0605	2.0682	0.509346	-1.87424	0.0703428	4.21335	2.18657	0.518962	0.0029501	2.08875	0.514243	0.000723968	0.000371028
20001	0.265172	0.246724	4.04961	2.10922	0.520846	-1.65958	0.228097	4.0937	2.07082	0.505856	9.36579e-05	1.85234	0.51331	2.07616e-05	0.000622358
20002	0.217725	0.250167	4.36567	2.07539	0.475389	-1.66831	0.315212	4.20018	2.04767	0.487519	0.00118939	1.77857	0.481337	0.000256597	0.000846111
20003	0.309582	0.280275	4.02383	2.12277	0.527549	-1.57498	0.434152	3.94214	1.97037	0.499822	0.00666694	1.77578	0.513828	0.00144484	0.00109427
20004	0.29709	0.275669	4.39206	2.14546	0.488487	-1.54926	0.481131	4.06842	2.01341	0.494887	0.0123831	1.70451	0.491564	0.00253245	0.00129744
20005	0.307523	0.300956	4.13902	2.10572	0.508747	-1.42053	0.576498	4.216	2.06625	0.490097	0.0254251	1.49308	0.499336	0.00453126	0.00153308
20006	0.269557	0.250804	4.03307	1.98447	0.49205	-1.35539	0.63392	4.12598	2.10768	0.510832	0.0555883	1.32022	0.501548	0.00889174	0.00181834
20007	0.370109	0.372867	4.09721	1.97844	0.482875	-1.39663	0.639408	3.85641	1.86303	0.483099	0.0227604	1.56069	0.482984	0.0046045	0.00215498
20008	0.360107	0.38723	4.07285	1.98019	0.486193	-1.28103	0.685587	4.00211	2.04774	0.511665	0.0330511	1.34666	0.498817	0.00549737	0.00244658
20009	0.299467	0.340839	4.44007	2.25384	0.507612	-1.20608	0.757702	4.08105	2.00477	0.491238	0.0766652	1.13333	0.49977	0.0101033	0.00269159
20010	0.376963	0.374045	4.17649	2.18503	0.523174	-1.16874	0.783425	3.70899	1.86162	0.501921	0.0701458	1.1946	0.513177	0.0102527	0.00304932
20011	0.38257	0.412407	3.95474	2.00646	0.507356	-1.02839	0.917267	3.85344	1.94872	0.50571	0.12803	0.99541	0.506544	0.0158631	0.00336858
