cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	0.0541518	-0.0174038	3.6051	1.88267	0.522225	3.90998	-0.0301181	3.99659	1.84068	0.460562	1.08731e-05	7.4337	0.489805	1.08595e-05	0.00037756
20001	-0.0961696	-0.0225318	4.08098	1.97772	0.484618	3.89366	-0.0840284	3.86634	1.84364	0.476843	0.000237571	7.95939	0.480836	0.000247477	0.000651263
20002	0.0677344	0.0388335	3.76411	1.88086	0.499683	3.9281	-0.0999339	4.16055	1.99478	0.479451	0.00129216	7.45123	0.489061	0.00124122	0.000898313
20003	0.0667382	0.0638664	3.86317	1.93736	0.501495	3.86569	-0.100927	4.07404	2.01567	0.494759	0.0018817	7.21603	0.498038	0.00171538	0.00116337
20004	0.0357515	0.0402874	3.65161	1.78146	0.487857	3.8668	-0.152317	3.46054	1.82783	0.528194	0.00252754	7.33845	0.507483	0.0025642	0.00132324
20005	0.0940731	0.0611092	3.76633	1.93543	0.513877	3.76464	-0.207174	3.97276	1.78098	0.448299	0.0053422	6.73655	0.480214	0.00482082	0.00154071
20006	-0.0316438	0.0360518	3.97544	2.0509	0.515893	3.69004	-0.307574	4.15122	1.93422	0.465941	0.00852495	6.92548	0.490377	0.00735666	0.00178005
20007	0.0913823	0.0522422	3.88917	1.86477	0.479477	3.56093	-0.404975	3.57975	1.74746	0.488151	0.0173659	6.0189	0.483634	0.0142687	0.00207958
20008	0.00545345	0.031782	3.87464	1.97678	0.510183	3.57631	-0.390574	3.86457	1.76157	0.455825	0.0139898	6.37553	0.483039	0.0117945	0.00231019
20009	0.0440508	-0.00824977	3.97335	2.13164	0.536484	3.68924	-0.355064	3.94251	1.75249	0.444511	0.00905218	6.64371	0.490676	0.00768612	0.00254802
20010	-0.0683015	0.00117209	3.82982	1.97097	0.514638	3.55312	-0.436816	3.89113	1.75715	0.451579	0.0146274	6.55736	0.482858	0.0127069	0.00276853
20011	0.0102859	-0.0227075	3.99645	1.93155	0.483317	3.51861	-0.494362	3.91664	1.857	0.474132	0.0180738	6.15415	0.478771	0.0144744	0.00298964
20012	0.00913868	-0.0677079	4.28623	1.97303	0.460319	3.4489	-0.554045	3.74753	1.93106	0.515287	0.0199902	5.91599	0.48596	0.0149273	0.00323668
20013	-0.0999526	-0.011484	3.58186	1.78904	0.499473	3.36931	-0.596157	3.97298	1.9956	0.502294	0.0284022	6.0179	0.500956	0.0220931	0.00346881
20014	0.00829273	-0.0016173	3.92289	1.85036	0.471683	3.47465	-0.609099	3.83904	2.06853	0.538813	0.0307127	6.00783	0.504885	0.0230118	0.00363608
20015	0.112153	0.0958996	3.96421	1.8487	0.466349	3.20678	-0.725484	4.20718	2.09293	0.497467	0.070449	4.78836	0.48237	0.041055	0.00383837
20016	0.205194	0.151357	4.06673	1.87355	0.460702	3.19313	-0.725713	4.06204	1.92247	0.473277	0.0861638	4.4639	0.466986	0.0482419	0.00403235
20017	0.0219	0.0618578	3.71526	1.78323	0.479975	3.15489	-0.83743	3.76281	1.92106	0.510539	0.0823907	4.90782	0.495354	0.0517796	0.0043271
20018	-0.0418697	0.0186816	4.06915	1.7846	0.438569	3.1252	-0.802888	3.76421	1.79412	0.476627	0.0672936	5.01517	0.456857	0.0450504	0.00447989
20019	0.0478541	0.0277832	4.27671	2.00302	0.468357	3.15073	-0.801458	3.80966	1.84829	0.48516	0.071422	4.81393	0.476273	0.04275	0.00460997
20020	-0.0346756	0.0223848	4.12934	1.96804	0.476599	3.18261	-0.849801	3.78923	2.00414	0.528905	0.0734917	5.17547	0.501629	0.0457115	0.00487828
20021	-0.0256699	-0.0144008	3.97192	1.9771	0.497768	3.1245	-0.853267	4.07599	2.04993	0.502928	0.0709119	4.96177	0.500381	0.0418774	0.00530563
20022	-0.0711203	-0.0613936	4.06174	1.96508	0.483802	3.15181	-0.87558	3.75885	1.99062	0.529582	0.0638183	5.19364	0.505806	0.0402299	0.00562054
20023	-0.0774003	-0.121445	3.62832	1.91356	0.527397	3.17472	-0.926519	3.87536	2.1052	0.543227	0.0612829	5.28813	0.535572	0.0387758	0.00586443
20024	-0.126057	-0.106195	3.83252	1.74877	0.456297	2.96278	-1.03589	3.97305	2.1094	0.530928	0.0905916	4.77047	0.494285	0.0530611	0.00608011
20025	-0.122155	-0.106262	3.72095	1.90486	0.511928	2.86555	-1.10725	4.30655	2.24706	0.521777	0.11225	4.46319	0.517212	0.0569265	0.00637014
20026	-0.0703531	-0.137924	4.1374	2.00253	0.484006	2.75965	-1.21264	4.23999	2.10275	0.495933	0.144215	4.00447	0.490042	0.0657453	0.00673956
20027	-0.237689	-0.218577	3.80363	1.95465	0.51389	2.66454	-1.20316	3.8136	2.03796	0.534394	0.11509	4.21148	0.524155	0.0572528	0.00709296
20028	-0.179714	-0.16164	4.04765	1.97407	0.487707	2.69502	-1.26801	4.48219	2.07007	0.461843	0.148117	4.13203	0.474116	0.0703779	0.00736781
20029	-0.172719	-0.132174	3.91297	1.93253	0.493877	2.7219	-1.3075	4.15044	2.05009	0.493946	0.164865	4.18942	0.493912	0.0798307	0.00758747
20030	-0.148154	-0.149203	3.78335	1.85465	0.490213	2.58132	-1.394	3.81357	1.83002	0.479871	0.207987	3.72502	0.485022	0.095174	0.00785643
20031	-0.0472226	-0.120773	3.94827	1.83996	0.466016	2.61151	-1.3827	4.40587	1.8684	0.424072	0.225279	3.53442	0.443895	0.096992	0.00804168
20032	-0.139204	-0.143786	3.70445	1.9256	0.519807	2.61529	-1.40006	4.1648	1.86878	0.448708	0.208009	3.79361	0.482178	0.0942322	0.00821869
20033	-0.110036	-0.172923	4.00965	1.978	0.493311	2.61005	-1.45556	3.93451	1.96926	0.50051	0.222352	3.69943	0.496876	0.0944061	0.00860822
20034	-0.14124	-0.158659	3.80731	2.01028	0.528006	2.5469	-1.50752	3.83846	2.00087	0.521269	0.251787	3.61305	0.524624	0.101895	0.00891525
20035	-0.0637689	-0.155334	4.18496	1.91335	0.457198	2.42053	-1.58577	4.10207	2.05754	0.501586	0.331537	3.08587	0.47917	0.114172	0.00904767
20036	-0.208971	-0.153483	3.88458	1.83978	0.473611	2.44651	-1.59178	4.00014	2.03306	0.508247	0.293368	3.52579	0.491183	0.117859	0.00939889
20037	-0.209976	-0.194512	4.09241	2.03062	0.496192	2.34053	-1.67177	4.01282	2.02145	0.503746	0.335476	3.25254	0.499932	0.118717	0.00964583
20038	-0.196205	-0.141506	3.90674	1.93095	0.49426	2.29824	-1.67239	3.8287	1.92743	0.503417	0.37665	3.11112	0.498792	0.13189	0.0100255
20039	-0.289403	-0.219344	4.05673	1.8727	0.461628	2.12669	-1.83752	3.94804	1.99456	0.505203	0.448565	2.91875	0.48312	0.14483	0.0101468
20040	-0.187718	-0.19214	3.81288	1.8855	0.494509	2.05474	-1.96452	4.13709	1.97379	0.477097	0.624695	2.5143	0.485448	0.169155	0.0104676
20041	-0.124967	-0.126585	3.93613	1.96884	0.500197	2.01599	-2.00064	4.02416	1.93973	0.48202	0.766215	2.29185	0.491008	0.183509	0.0107714
20042	-0.072475	-0.118234	3.84099	1.90208	0.495206	1.98018	-2.01342	3.89627	2.03569	0.522472	0.852464	2.10669	0.508936	0.185764	0.0110808
20043	-0.124941	-0.12571	3.59819	1.95497	0.543321	1.96097	-2.06391	4.06535	1.92906	0.474512	0.863385	2.17551	0.506819	0.194795	0.0112001
20044	-0.18267	-0.126788	3.92366	1.83603	0.467938	1.90125	-2.12665	3.85999	2.0432	0.529328	0.920956	2.17136	0.498382	0.205009	0.0115299
20045	-0.189491	-0.134652	3.93099	1.87208	0.476235	1.98621	-2.07875	3.93546	1.94726	0.494797	0.798428	2.36684	0.485521	0.198408	0.0117857
20046	-0.0535584	-0.0362142	3.77214	1.81131	0.480182	1.92656	-2.02003	4.098	2.1083	0.514472	1.00375	1.96043	0.498037	0.20073	0.0119072
20047	0.0102195	-0.0562696	3.82192	1.92888	0.504687	1.96091	-2.03458	3.8688	2.06758	0.534423	1.02851	1.90261	0.519646	0.196752	0.0121313
20048	0.0509596	0.017448	3.76145	1.83629	0.488187	2.00738	-2.00935	4.00298	2.1967	0.548767	1.07325	1.91378	0.519419	0.203043	0.0122871
20049	0.0944225	0.103229	3.57973	1.80914	0.505385	1.90726	-2.06691	4.37372	1.98528	0.45391	1.43304	1.64318	0.477078	0.236901	0.0125274
20050	0.0841682	0.102373	3.73471	1.90914	0.511189	1.91616	-2.07481	3.90702	1.99804	0.511397	1.41235	1.6781	0.511296	0.232805	0.0127772
20051	0.119057	0.0903094	3.81859	1.92849	0.505028	1.91752	-2.10384	4.00125	2.00201	0.500347	1.48843	1.61724	0.502633	0.234518	0.0130953
20052	0.17493	0.141168	3.68205	1.76018	0.478044	1.9078	-2.06089	4.09656	1.96927	0.480715	1.61482	1.50142	0.479451	0.245405	0.0133235
20053	0.0848733	0.148283	3.91267	1.81076	0.462794	1.83244	-2.11281	4.26813	1.95185	0.457309	1.67405	1.52699	0.459933	0.253655	0.013564
20054	0.137005	0.155173	3.60442	1.73658	0.481792	1.8489	-2.10654	3.74161	1.93972	0.518419	1.7455	1.46529	0.500447	0.258178	0.013751
20055	0.15536	0.161044	3.87959	1.79484	0.462637	1.88158	-2.08746	3.70268	1.98308	0.53558	1.69666	1.48992	0.498257	0.250783	0.0140521
20056	0.184988	0.13432	3.59953	1.65028	0.458471	1.90133	-2.03978	4.27758	2.01808	0.471781	1.60455	1.47291	0.465699	0.243735	0.014212
20057	0.0880968	0.0789822	3.7502	1.78864	0.476946	1.93454	-2.09531	3.86739	1.90119	0.491595	1.38665	1.70467	0.484383	0.242694	0.0143745
20058	0.0508458	0.0565669	3.84464	1.81345	0.471683	1.9683	-2.03412	3.87248	1.90703	0.492459	1.18886	1.83831	0.482108	0.227117	0.0144878
20059	0.105225	0.113072	3.88645	1.83092	0.471103	1.97139	-2.09802	4.3127	2.01246	0.466637	1.40382	1.74128	0.468754	0.241371	0.0149169
20060	0.168735	0.118453	3.98007	1.80679	0.45396	1.87574	-2.13109	3.96629	2.0524	0.517462	1.73667	1.45694	0.485656	0.246977	0.0150618
20061	0.0843928	0.103143	3.88387	1.76954	0.455612	1.91547	-2.16322	4.21351	2.07666	0.492857	1.53195	1.67642	0.474993	0.250391	0.0152068
20062	0.123998	0.125592	3.9718	1.88386	0.474309	1.85129	-2.23959	3.95545	1.95474	0.494189	1.87497	1.49177	0.484228	0.267138	0.0154839
20063	0.0678406	0.0867083	3.98563	1.95409	0.490284	1.77833	-2.23869	3.64411	1.84184	0.505429	1.84822	1.46289	0.497518	0.262708	0.0158017
20064	0.0483197	0.103962	3.9581	1.96309	0.495967	1.6397	-2.3299	3.68316	1.81881	0.493818	2.33907	1.26624	0.494931	0.281494	0.0161068
20065	-0.0475696	0.0201059	3.88893	2.04521	0.525904	1.66832	-2.35741	3.89996	1.89525	0.485967	1.91985	1.47214	0.505907	0.264058	0.0162383
20066	0.0730221	0.10439	3.80854	2.0059	0.526684	1.59318	-2.38345	3.9994	1.99658	0.49922	2.67836	1.15544	0.512616	0.27891	0.0165903
20067	0.0451146	0.110844	4.10022	2.0018	0.488218	1.67792	-2.35792	3.91841	1.84614	0.471145	2.28607	1.33303	0.479875	0.283758	0.0167158
20068	0.113431	0.19485	4.19272	1.87943	0.448259	1.60344	-2.43539	3.82935	1.83627	0.479525	3.11611	1.11007	0.463184	0.317734	0.0171131
20069	0.21769	0.232394	3.86806	1.88268	0.486726	1.55032	-2.49594	3.8556	1.82012	0.472072	4.19156	0.887949	0.479411	0.334588	0.0172828
20070	0.239667	0.199208	4.08083	1.83469	0.449589	1.47659	-2.591	3.78882	1.70933	0.451151	5.08853	0.764984	0.450341	0.354613	0.0175026
20071	0.133755	0.13085	3.84959	1.82788	0.474825	1.4845	-2.5822	3.75217	1.65273	0.440473	4.03429	0.912258	0.457869	0.345957	0.017675
20072	0.0594709	0.152102	3.66744	1.85406	0.505545	1.40994	-2.59183	3.68433	1.74352	0.473226	4.12835	0.911883	0.489348	0.343604	0.0179772
20073	0.1461	0.191105	3.78706	1.77665	0.469136	1.31261	-2.65862	3.78141	1.84217	0.487165	5.96806	0.680368	0.478144	0.359509	0.0181675
20074	0.184019	0.205114	3.87215	1.96857	0.508392	1.22244	-2.7215	3.9446	1.92545	0.488124	7.943	0.539157	0.498164	0.354905	0.0185787
20075	0.187161	0.207735	3.8761	1.91879	0.49503	1.24282	-2.7213	4.05646	2.09937	0.517537	7.69844	0.557207	0.506539	0.34813	0.018879
20076	0.2178	0.241302	3.65979	1.9357	0.528909	1.28189	-2.72732	3.84101	1.95131	0.508018	7.78308	0.566147	0.518211	0.361876	0.0189743
20077	0.356225	0.214055	3.85119	1.92192	0.499046	1.30083	-2.7502	4.14708	2.04041	0.492012	9.84768	0.446137	0.495399	0.356779	0.019017
20078	0.273479	0.2238	3.66096	1.67512	0.457564	1.2758	-2.76696	3.80911	1.76675	0.463822	8.90329	0.502323	0.460755	0.393947	0.0192965
20079	0.253102	0.214044	3.67241	1.65463	0.450558	1.21017	-2.80863	3.93544	1.78051	0.45243	9.97457	0.457994	0.451526	0.399496	0.0195542
20080	0.32281	0.256377	3.60865	1.74226	0.4828	1.25463	-2.81243	3.7994	1.66127	0.437246	10.8462	0.434141	0.459437	0.409017	0.0196319
20081	0.319332	0.206491	3.93937	1.81921	0.461801	1.2324	-2.78177	3.86152	1.88377	0.487831	10.7111	0.416843	0.474686	0.376238	0.0200001
20082	0.156379	0.198971	3.82767	1.89668	0.495519	1.24596	-2.78813	3.54067	1.85661	0.524365	7.51584	0.593596	0.50938	0.372894	0.0203111
