cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	-0.0381085	-0.0119829	3.77434	1.8868	0.499902	3.98688	-0.0324771	3.95228	1.854	0.469096	2.59259e-05	8.10028	0.484145	2.8083e-05	0.000366468
20001	0.0747419	-0.0220933	3.79074	1.80442	0.476006	3.87501	-0.112964	3.99158	1.88289	0.471717	0.000571769	7.22102	0.473806	0.000559826	0.000668139
20002	-0.137197	-0.0825315	3.84975	1.71348	0.445087	3.88131	-0.165596	3.84211	1.86315	0.484929	0.000427273	8.07421	0.464988	0.000482292	0.000940737
20003	-0.134476	-0.150913	3.83938	1.82304	0.474826	3.77823	-0.219965	3.71352	1.64186	0.442129	0.000311458	7.65465	0.45875	0.00034409	0.00117726
20004	-0.111477	-0.128648	4.05513	1.91071	0.471183	3.7155	-0.254391	3.90555	1.70587	0.436782	0.00107959	7.32288	0.454306	0.00109233	0.00142398
20005	-0.155165	-0.1464	3.82054	1.82438	0.477517	3.88783	-0.158279	3.62826	1.78219	0.491197	8.63338e-06	8.17289	0.484181	9.78691e-06	0.00166654
20006	-0.140339	-0.130992	3.65524	1.76742	0.48353	3.85541	-0.201625	3.5695	1.78401	0.499793	0.000312474	7.983	0.491565	0.000351246	0.00193653
20007	-0.163024	-0.151378	3.91633	1.93325	0.493637	3.77816	-0.271746	3.65238	1.90155	0.520634	0.000932757	7.76646	0.506665	0.000944117	0.00222758
20008	-0.198478	-0.156833	3.65499	1.68742	0.461675	3.64224	-0.32366	3.7635	1.99626	0.530428	0.00188672	7.37557	0.496554	0.0018862	0.00243271
20009	-0.167557	-0.136028	3.67582	1.79346	0.487907	3.6532	-0.41106	3.85046	1.98693	0.516025	0.00518165	7.2991	0.502292	0.00497989	0.00268816
20010	-0.193818	-0.155726	3.83038	1.89385	0.494428	3.48026	-0.468793	4.11063	1.97956	0.481571	0.00726071	6.74943	0.487773	0.00628927	0.00292847
