cycle	Zbar1	Gbar1	VP1	VG1	h21	Zbar2	Gbar2	VP2	VG2	h22	h2b	h2b_denom	h2w	Qst	Fst
20000	-0.286188	-0.225182	3.81251	1.84866	0.484893	-2.19713	-0.229859	4.18053	1.81049	0.433076	5.98947e-06	1.82586	0.457792	1.49507e-06	0.000356275
20001	-0.232119	-0.172675	3.70256	1.84929	0.499463	-2.18735	-0.176499	3.8223	1.68795	0.441607	3.8254e-06	1.91147	0.470074	1.03411e-06	0.000630295
20002	-0.118183	-0.15341	3.73753	1.82767	0.489004	-2.19873	-0.150226	3.49555	1.52242	0.43553	2.34307e-06	2.16433	0.463162	7.57252e-07	0.000836404
20003	-0.181872	-0.201963	3.84906	1.86581	0.484745	-2.00417	-0.0500077	3.384	1.40991	0.416639	0.00695337	1.66038	0.452882	0.00176003	0.00107446
20004	-0.179536	-0.239338	3.77191	1.79302	0.47536	-2.04554	-0.0290931	3.44719	1.54389	0.447868	0.0126948	1.74098	0.462233	0.0033024	0.00134793
20005	-0.176461	-0.152049	3.70153	1.69495	0.457905	-1.95378	0.0620469	3.80242	1.635	0.42999	0.0145107	1.57943	0.44376	0.00343118	0.00160606
20006	-0.115454	-0.12885	3.29757	1.56793	0.475481	-1.95335	0.0926559	3.57624	1.64154	0.459014	0.0145254	1.68893	0.466914	0.00380921	0.00179255
20007	-0.101599	-0.139867	3.65562	1.49955	0.410205	-1.80035	0.228932	3.85503	1.572	0.407778	0.0471324	1.44288	0.408959	0.0109546	0.00207707
20008	-0.14912	-0.154908	3.89415	1.58623	0.407337	-1.69245	0.346621	3.63287	1.60039	0.440532	0.105603	1.19093	0.423358	0.019361	0.00232017
20009	-0.0218481	-0.118836	3.74514	1.71895	0.45898	-1.53162	0.412184	3.59937	1.7497	0.486112	0.123708	1.13971	0.472277	0.0199286	0.00254199
20010	-0.105366	-0.105678	3.7835	1.59086	0.420472	-1.59763	0.447264	3.74239	1.72073	0.459794	0.137299	1.11343	0.440026	0.0225718	0.00277145
20011	-0.121576	-0.130899	3.56845	1.67977	0.470729	-1.57081	0.495509	3.70413	1.7846	0.481786	0.186826	1.05014	0.476361	0.0275496	0.00301023
